year,month,day,team,opponent,location,teamscore,oppscore,home_court_advantage,adjusted_diff
2025,2,15,Texas,Kentucky,H,82,78,7.8,-3.8
2025,2,11,Texas,Alabama,H,80,103,7.8,-30.8
2024,12,29,Texas,Northwestern St.,H,77,53,7.8,16.2
2025,3,8,Texas,Oklahoma,H,72,76,7.8,-11.8
2025,1,11,Texas,Tennessee,H,70,74,7.8,-11.8
2025,1,25,Texas,Texas A&M,H,70,69,7.8,-6.8
2025,2,5,Texas,Arkansas,H,70,78,7.8,-15.8
2025,3,1,Texas,Georgia,H,67,83,7.8,-23.8
2024,12,8,Texas,UConn,H,65,76,7.8,-18.8
2025,1,21,Texas,Missouri,H,61,53,7.8,0.2
2024,11,4,Texas,Ohio St.,N,72,80,7.8,-8
2024,11,21,Texas,Syracuse,N,70,66,7.8,4
2024,11,22,Texas,Saint Joseph's,N,67,58,7.8,9
2024,11,11,Texas A&M,Lamar University,H,97,71,6,20
2024,12,28,Texas A&M,Abilene Christian,H,92,54,6,32
2025,1,11,Texas A&M,Alabama,H,88,94,6,-12
2024,11,8,Texas A&M,East Texas A&M,H,87,55,6,26
2025,2,26,Texas A&M,Vanderbilt,H,84,86,6,-8
2025,3,4,Texas A&M,Auburn,H,83,72,6,5
2025,1,4,Texas A&M,Texas,H,80,60,6,14
2024,11,15,Texas A&M,Ohio St.,H,78,64,6,8
2024,12,20,Texas A&M,Houston Christian,H,77,45,6,26
2025,1,28,Texas A&M,Oklahoma,H,75,68,6,1
2024,11,20,Texas A&M,Southern U.,H,71,54,6,11
2025,2,11,Texas A&M,Georgia,H,69,53,6,10
2025,2,15,Texas A&M,Arkansas,H,69,61,6,2
2025,2,22,Texas A&M,Tennessee,H,69,77,6,-14
2025,1,18,Texas A&M,LSU,H,68,57,6,5
2024,12,3,Texas A&M,Wake Forest,H,57,44,6,7
2024,11,30,Texas A&M,Rutgers,N,81,77,6,4
2024,11,27,Texas A&M,Creighton,N,77,73,6,4
2024,12,8,Texas A&M,Texas Tech,N,72,67,6,5
2024,11,26,Texas A&M,Oregon,N,70,80,6,-10
2024,12,14,Texas A&M,Purdue,N,70,66,6,4
2025,1,20,Texas Southern,Jackson St.,H,81,73,-7.3,15.3
2025,2,24,Texas Southern,Ark.-Pine Bluff,H,81,56,-7.3,32.3
2025,2,1,Texas Southern,Prairie View,H,79,63,-7.3,23.3
2025,2,10,Texas Southern,Bethune-Cookman,H,77,80,-7.3,4.3
2025,1,6,Texas Southern,Grambling,H,71,66,-7.3,12.3
2025,1,18,Texas Southern,Alcorn,H,66,57,-7.3,16.3
2025,2,8,Texas Southern,Florida A&M,H,64,66,-7.3,5.3
2024,12,1,Texas Southern,Texas St.,H,59,72,-7.3,-5.7
2025,1,4,Texas Southern,Southern U.,H,58,67,-7.3,-1.7
2025,2,28,Texas St.,James Madison,H,102,93,-0.3,9.3
2025,1,15,Texas St.,Georgia St.,H,94,80,-0.3,14.3
2025,2,22,Texas St.,South Alabama,H,93,92,-0.3,1.3
2025,1,18,Texas St.,Southern Miss.,H,85,82,-0.3,3.3
2024,12,21,Texas St.,Ga. Southern,H,83,61,-0.3,22.3
2025,2,19,Texas St.,ULM,H,80,63,-0.3,17.3
2024,12,8,Texas St.,Rice,H,75,66,-0.3,9.3
2025,2,1,Texas St.,Arkansas St.,H,74,85,-0.3,-10.7
2024,12,29,Texas St.,UT Arlington,H,72,80,-0.3,-7.7
2025,2,25,Texas St.,Troy,H,69,74,-0.3,-4.7
2024,11,4,Texas St.,Eastern Mich.,H,64,44,-0.3,20.3
2025,1,30,Texas St.,Louisiana,H,61,70,-0.3,-8.7
2024,11,22,Texas St.,Princeton,N,83,80,-0.3,3
2024,11,24,Texas St.,Ohio,N,74,65,-0.3,9
2024,11,21,Texas St.,Bradley,N,68,82,-0.3,-14
2025,3,6,Texas St.,Old Dominion,N,61,64,-0.3,-3
2025,2,12,Texas Tech,Arizona St.,H,111,106,12.6,-7.6
2024,12,21,Texas Tech,Lamar University,H,101,57,12.6,31.4
2024,11,18,Texas Tech,Ark.-Pine Bluff,H,98,64,12.6,21.4
2024,11,13,Texas Tech,Wyoming,H,96,49,12.6,34.4
2024,11,5,Texas Tech,Bethune-Cookman,H,94,61,12.6,20.4
2025,3,5,Texas Tech,Colorado,H,91,75,12.6,3.4
2024,11,29,Texas Tech,Northern Colo.,H,89,64,12.6,12.4
2024,11,8,Texas Tech,Northwestern St.,H,86,65,12.6,8.4
2024,12,16,Texas Tech,Oral Roberts,H,86,50,12.6,23.4
2025,1,11,Texas Tech,Iowa St.,H,84,85,12.6,-13.6
2024,12,31,Texas Tech,UCF,H,83,87,12.6,-16.6
2024,12,4,Texas Tech,DePaul,H,76,62,12.6,1.4
2025,2,4,Texas Tech,Baylor,H,73,59,12.6,1.4
2025,2,22,Texas Tech,West Virginia,H,73,51,12.6,9.4
2025,1,29,Texas Tech,TCU,H,71,57,12.6,1.4
2025,1,18,Texas Tech,Arizona,H,70,54,12.6,3.4
2025,1,26,Texas Tech,Oklahoma St.,H,64,54,12.6,-2.6
2025,2,24,Texas Tech,Houston,H,61,69,12.6,-20.6
2024,11,22,Texas Tech,Syracuse,N,79,74,12.6,5
2024,11,21,Texas Tech,Saint Joseph's,N,77,78,12.6,-1
2024,12,8,Texas Tech,Texas A&M,N,67,72,12.6,-5
2025,1,25,The Citadel,Western Caro.,H,78,80,-1.2,-0.8
2024,11,11,The Citadel,Stetson,H,74,52,-1.2,23.2
2024,11,17,The Citadel,N.C. A&T,H,73,82,-1.2,-7.8
2025,2,12,The Citadel,Wofford,H,71,74,-1.2,-1.8
2025,1,18,The Citadel,VMI,H,70,75,-1.2,-3.8
2025,1,4,The Citadel,Chattanooga,H,68,81,-1.2,-11.8
2025,3,1,The Citadel,ETSU,H,66,81,-1.2,-13.8
2025,1,8,The Citadel,Furman,H,63,67,-1.2,-2.8
2024,11,20,The Citadel,Col. of Charleston,H,61,76,-1.2,-13.8
2025,2,5,The Citadel,UNC Greensboro,H,61,76,-1.2,-13.8
2024,12,12,The Citadel,Campbell,H,58,86,-1.2,-26.8
2025,2,1,The Citadel,Samford,H,58,83,-1.2,-23.8
2025,2,19,The Citadel,Mercer,H,52,62,-1.2,-8.8
2025,3,7,The Citadel,VMI,N,62,73,-1.2,-11
2025,3,7,Toledo,Ohio,H,96,82,1.4,12.6
2025,1,7,Toledo,Eastern Mich.,H,90,87,1.4,1.6
2025,2,1,Toledo,NIU,H,89,85,1.4,2.6
2025,2,4,Toledo,Buffalo,H,87,74,1.4,11.6
2025,3,4,Toledo,Akron,H,87,96,1.4,-10.4
2024,11,13,Toledo,Wright St.,H,86,77,1.4,7.6
2025,2,8,Toledo,James Madison,H,72,69,1.4,1.6
2025,1,10,Toledo,Central Mich.,H,69,67,1.4,0.6
2025,2,21,Toledo,Bowling Green,H,68,69,1.4,-2.4
2025,2,18,Toledo,Ball St.,H,67,66,1.4,-0.4
2025,1,21,Toledo,Kent St.,H,64,83,1.4,-20.4
2024,11,30,Toledo,Oakland,H,52,85,1.4,-34.4
2024,11,21,Toledo,Stetson,N,103,78,1.4,25
2024,11,22,Toledo,Jacksonville St.,N,82,80,1.4,2
2024,11,23,Toledo,UC San Diego,N,45,80,1.4,-35
2025,2,27,Towson,William & Mary,H,88,73,-8.2,23.2
2025,1,23,Towson,N.C. A&T,H,83,67,-8.2,24.2
2025,1,9,Towson,Northeastern,H,80,73,-8.2,15.2
2025,2,15,Towson,Monmouth,H,80,54,-8.2,34.2
2025,2,13,Towson,Delaware,H,75,70,-8.2,13.2
2025,3,1,Towson,Hampton,H,75,72,-8.2,11.2
2024,12,7,Towson,UMBC,H,71,84,-8.2,-4.8
2024,12,22,Towson,Bryant,H,70,65,-8.2,13.2
2024,11,16,Towson,James Madison,H,67,63,-8.2,12.2
2025,1,16,Towson,Hofstra,H,65,60,-8.2,13.2
2025,2,1,Towson,Drexel,H,55,54,-8.2,9.2
2025,1,18,Towson,Stony Brook,H,53,49,-8.2,12.2
2024,11,29,Towson,Kennesaw St.,N,63,67,-8.2,-4
2024,11,30,Towson,UC Irvine,N,60,67,-8.2,-7
2024,11,28,Towson,Kent St.,N,54,65,-8.2,-11
2024,12,14,Towson,Duquesne,N,47,65,-8.2,-18
2025,2,1,Troy,ULM,H,87,50,-3.7,40.7
2024,11,25,Troy,UTSA,H,86,72,-3.7,17.7
2024,11,4,Troy,Toledo,H,84,74,-3.7,13.7
2024,12,1,Troy,Eastern Ky.,H,84,74,-3.7,13.7
2025,2,22,Troy,Coastal Carolina,H,83,66,-3.7,20.7
2025,1,30,Troy,Ga. Southern,H,81,74,-3.7,10.7
2025,1,11,Troy,Arkansas St.,H,78,84,-3.7,-2.3
2024,12,21,Troy,Georgia St.,H,77,57,-3.7,23.7
2025,1,9,Troy,Texas St.,H,73,74,-3.7,2.7
2025,1,27,Troy,Southern Miss.,H,70,61,-3.7,12.7
2025,2,20,Troy,Louisiana,H,69,72,-3.7,0.7
2024,11,29,Troy,Merrimack,H,68,72,-3.7,-0.3
2025,1,25,Troy,South Alabama,H,65,55,-3.7,13.7
2025,3,8,Troy,Old Dominion,N,75,59,-3.7,16
2025,1,4,Tulane,UTSA,H,92,63,3.4,25.6
2024,11,22,Tulane,New Orleans,H,87,93,3.4,-9.4
2024,12,10,Tulane,Southern Miss.,H,86,58,3.4,24.6
2025,2,19,Tulane,East Carolina,H,86,81,3.4,1.6
2024,11,11,Tulane,Alcorn,H,84,51,3.4,29.6
2025,2,15,Tulane,Rice,H,81,78,3.4,-0.4
2024,11,8,Tulane,ULM,H,80,64,3.4,12.6
2025,1,15,Tulane,Fla. Atlantic,H,80,65,3.4,11.6
2025,2,26,Tulane,Charlotte,H,78,64,3.4,10.6
2025,1,11,Tulane,South Fla.,H,73,70,3.4,-0.4
2024,11,19,Tulane,Bethune-Cookman,H,72,57,3.4,11.6
2024,12,2,Tulane,SE Louisiana,H,67,71,3.4,-7.4
2025,2,2,Tulane,Tulsa,H,59,56,3.4,-0.4
2025,1,30,Tulane,Memphis,H,56,68,3.4,-15.4
2024,11,27,Tulane,Belmont,N,66,89,3.4,-23
2024,12,14,Tulane,Florida St.,N,64,77,3.4,-13
2024,11,26,Tulane,Wyoming,N,63,64,3.4,-1
2024,11,9,Tulsa,Ark.-Pine Bluff,H,103,80,-11,34
2024,11,13,Tulsa,Oral Roberts,H,85,76,-11,20
2025,1,26,Tulsa,Wichita St.,H,84,77,-11,18
2025,2,15,Tulsa,UTSA,H,80,76,-11,15
2025,3,1,Tulsa,Tulane,H,77,79,-11,9
2025,3,4,Tulsa,Temple,H,77,81,-11,7
2025,1,21,Tulsa,East Carolina,H,76,85,-11,2
2025,1,12,Tulsa,Charlotte,H,69,63,-11,17
2025,1,29,Tulsa,UAB,H,68,78,-11,1
2024,12,7,Tulsa,Southern U.,H,66,70,-11,7
2025,1,1,Tulsa,Rice,H,64,70,-11,5
2024,11,20,Tulsa,Little Rock,H,57,71,-11,-3
2024,12,4,Tulsa,Oklahoma St.,H,55,76,-11,-10
2025,2,8,Tulsa,Fla. Atlantic,H,55,79,-11,-13
2024,12,14,Tulsa,UCF,N,75,88,-11,-13
2024,11,27,Tulsa,Georgia St.,N,71,74,-11,-3
2024,11,26,Tulsa,Detroit Mercy,N,63,44,-11,19
2024,11,7,UAB,Southern Miss.,H,98,84,0.9,13.1
2024,12,18,UAB,Alabama A&M,H,96,67,0.9,28.1
2025,2,1,UAB,Charlotte,H,96,78,0.9,17.1
2024,12,6,UAB,Prairie View,H,95,66,0.9,28.1
2024,12,22,UAB,Alcorn,H,91,74,0.9,16.1
2024,12,15,UAB,Arkansas St.,H,89,98,0.9,-9.9
2025,3,6,UAB,Fla. Atlantic,H,89,80,0.9,8.1
2025,2,16,UAB,South Fla.,H,85,78,0.9,6.1
2025,1,4,UAB,Tulsa,H,83,51,0.9,31.1
2024,11,10,UAB,SE Louisiana,H,82,72,0.9,9.1
2025,1,7,UAB,Tulane,H,81,69,0.9,11.1
2025,1,21,UAB,UTSA,H,81,78,0.9,2.1
2025,3,2,UAB,Memphis,H,81,88,0.9,-7.9
2025,2,23,UAB,Temple,H,80,64,0.9,15.1
2024,12,1,UAB,Middle Tenn.,H,69,76,0.9,-7.9
2025,2,3,UAB,North Texas,H,64,61,0.9,2.1
2024,11,4,UAB,Vermont,H,62,67,0.9,-5.9
2024,11,25,UAB,Louisiana,N,98,86,0.9,12
2024,11,23,UAB,Illinois St.,N,83,84,0.9,-1
2024,11,22,UAB,Longwood,N,81,89,0.9,-8
2024,12,4,UAlbany,Columbia,H,88,73,-4.8,19.8
2025,1,23,UAlbany,UMBC,H,87,92,-4.8,-0.2
2025,1,16,UAlbany,Bryant,H,79,89,-4.8,-5.2
2025,2,20,UAlbany,Maine,H,79,68,-4.8,15.8
2024,12,29,UAlbany,Stony Brook,H,77,70,-4.8,11.8
2024,11,16,UAlbany,Siena,H,70,60,-4.8,14.8
2024,12,14,UAlbany,Drexel,H,70,77,-4.8,-2.2
2025,1,4,UAlbany,UMass Lowell,H,69,73,-4.8,0.8
2025,3,8,UAlbany,Binghamton,H,69,66,-4.8,7.8
2025,1,25,UAlbany,NJIT,H,68,62,-4.8,10.8
2025,2,8,UAlbany,Vermont,H,62,68,-4.8,-1.2
2025,2,1,UAlbany,Binghamton,H,61,65,-4.8,0.8
2025,2,22,UAlbany,New Hampshire,H,60,71,-4.8,-6.2
2024,11,24,UAlbany,American,N,77,81,-4.8,-4
2024,11,23,UAlbany,Kansas City,N,67,65,-4.8,2
2024,12,5,UC Davis,Cal Poly,H,77,66,-5.1,16.1
2025,2,13,UC Davis,UC Riverside,H,75,74,-5.1,6.1
2024,12,18,UC Davis,Idaho,H,74,66,-5.1,13.1
2025,1,11,UC Davis,Long Beach St.,H,73,84,-5.1,-5.9
2024,12,7,UC Davis,UC Santa Barbara,H,71,60,-5.1,16.1
2025,1,23,UC Davis,Hawaii,H,68,66,-5.1,7.1
2025,2,20,UC Davis,CSU Bakersfield,H,66,71,-5.1,0.1
2025,1,9,UC Davis,Cal St. Fullerton,H,63,53,-5.1,15.1
2025,2,22,UC Davis,CSUN,H,62,65,-5.1,2.1
2025,3,6,UC Davis,UC Irvine,H,59,88,-5.1,-23.9
2025,3,8,UC Davis,UC San Diego,H,57,68,-5.1,-5.9
2024,11,25,UC Davis,Norfolk St.,H,55,76,-5.1,-15.9
2025,1,18,UC Irvine,Cal Poly,H,101,71,9.5,20.5
2024,12,5,UC Irvine,CSU Bakersfield,H,82,66,9.5,6.5
2025,1,16,UC Irvine,Cal St. Fullerton,H,82,62,9.5,10.5
2025,1,4,UC Irvine,UC Riverside,H,81,57,9.5,14.5
2024,11,16,UC Irvine,Pepperdine,H,80,62,9.5,8.5
2025,2,1,UC Irvine,UC Davis,H,73,66,9.5,-2.5
2025,2,20,UC Irvine,CSUN,H,72,84,9.5,-21.5
2025,1,25,UC Irvine,Hawaii,H,71,55,9.5,6.5
2025,3,1,UC Irvine,Long Beach St.,H,70,60,9.5,0.5
2025,2,8,UC Irvine,UC San Diego,H,67,85,9.5,-27.5
2025,2,13,UC Irvine,UC Santa Barbara,H,62,60,9.5,-7.5
2024,11,28,UC Irvine,Kennesaw St.,N,76,59,9.5,17
2024,11,30,UC Irvine,Towson,N,67,60,9.5,7
2024,11,29,UC Irvine,Kent St.,N,51,39,9.5,12
2025,3,6,UC Riverside,CSUN,H,94,79,-1.5,16.5
2025,2,20,UC Riverside,Long Beach St.,H,87,66,-1.5,22.5
2025,1,18,UC Riverside,UC San Diego,H,85,81,-1.5,5.5
2025,1,23,UC Riverside,UC Irvine,H,84,80,-1.5,5.5
2024,12,18,UC Riverside,Montana St.,H,83,80,-1.5,4.5
2024,12,29,UC Riverside,St. Thomas (MN),H,81,79,-1.5,3.5
2025,2,15,UC Riverside,UC Santa Barbara,H,81,69,-1.5,13.5
2025,2,1,UC Riverside,Cal Poly,H,80,62,-1.5,19.5
2025,1,9,UC Riverside,Hawaii,H,76,83,-1.5,-5.5
2024,12,7,UC Riverside,Cal St. Fullerton,H,75,68,-1.5,8.5
2024,11,24,UC Riverside,Alcorn,H,69,52,-1.5,18.5
2025,2,8,UC Riverside,CSU Bakersfield,H,69,64,-1.5,6.5
2025,1,30,UC Riverside,UC Davis,H,60,58,-1.5,3.5
2025,3,1,UC San Diego,Cal St. Fullerton,H,100,55,-4,49
2025,1,9,UC San Diego,Cal Poly,H,95,68,-4,31
2024,11,9,UC San Diego,Pepperdine,H,94,76,-4,22
2025,2,6,UC San Diego,UC Riverside,H,91,71,-4,24
2025,2,15,UC San Diego,UC Davis,H,85,60,-4,29
2025,2,22,UC San Diego,Hawaii,H,83,44,-4,43
2024,12,7,UC San Diego,CSU Bakersfield,H,81,60,-4,25
2025,1,25,UC San Diego,CSUN,H,79,54,-4,29
2025,1,23,UC San Diego,UC Santa Barbara,H,77,63,-4,18
2024,11,16,UC San Diego,Seattle U,H,71,84,-4,-9
2025,3,6,UC San Diego,Long Beach St.,H,70,63,-4,11
2024,11,12,UC San Diego,Sacramento St.,H,64,54,-4,14
2025,1,11,UC San Diego,UC Irvine,H,52,60,-4,-4
2024,11,23,UC San Diego,Toledo,N,80,45,-4,35
2024,11,22,UC San Diego,James Madison,N,73,67,-4,6
2024,11,21,UC San Diego,La Salle,N,72,67,-4,5
2025,2,27,UC Santa Barbara,Cal Poly,H,96,77,4.5,14.5
2024,11,13,UC Santa Barbara,Fresno St.,H,91,86,4.5,0.5
2025,3,8,UC Santa Barbara,UC Irvine,H,88,97,4.5,-13.5
2025,2,20,UC Santa Barbara,Cal St. Fullerton,H,86,56,4.5,25.5
2025,2,1,UC Santa Barbara,Long Beach St.,H,85,54,4.5,26.5
2024,12,14,UC Santa Barbara,Green Bay,H,83,66,4.5,12.5
2025,1,9,UC Santa Barbara,CSU Bakersfield,H,78,66,4.5,7.5
2024,11,20,UC Santa Barbara,UTEP,H,76,79,4.5,-7.5
2024,12,5,UC Santa Barbara,UC San Diego,H,76,84,4.5,-12.5
2025,2,8,UC Santa Barbara,Hawaii,H,76,72,4.5,-0.5
2025,1,30,UC Santa Barbara,CSUN,H,71,78,4.5,-11.5
2024,11,26,UC Santa Barbara,Eastern Wash.,H,67,51,4.5,11.5
2025,1,16,UC Santa Barbara,UC Riverside,H,66,63,4.5,-1.5
2025,1,18,UC Santa Barbara,UC Davis,H,60,64,4.5,-8.5
2024,11,12,UCF,Fla. Atlantic,H,100,94,3.2,2.8
2024,12,21,UCF,Jacksonville,H,86,66,3.2,16.8
2025,1,25,UCF,TCU,H,85,58,3.2,23.8
2024,11,27,UCF,Milwaukee,H,84,76,3.2,4.8
2025,2,5,UCF,Cincinnati,H,83,93,3.2,-13.2
2025,3,5,UCF,Oklahoma St.,H,83,70,3.2,9.8
2024,11,19,UCF,Tennessee Tech,H,80,69,3.2,7.8
2025,2,26,UCF,Kansas St.,H,80,76,3.2,0.8
2025,2,23,UCF,Utah,H,76,72,3.2,0.8
2024,11,8,UCF,Purdue Fort Wayne,H,75,68,3.2,3.8
2025,1,8,UCF,Colorado,H,75,74,3.2,-2.2
2025,2,1,UCF,BYU,H,75,81,3.2,-9.2
2024,12,1,UCF,California Baptist,H,74,59,3.2,11.8
2025,1,18,UCF,Houston,H,68,69,3.2,-4.2
2024,12,8,UCF,Tarleton St.,H,66,51,3.2,11.8
2025,2,11,UCF,Iowa St.,H,65,77,3.2,-15.2
2024,11,4,UCF,Texas A&M,H,64,61,3.2,-0.2
2025,1,5,UCF,Kansas,H,48,99,3.2,-54.2
2024,11,24,UCF,LSU,N,102,109,3.2,-7
2024,12,14,UCF,Tulsa,N,88,75,3.2,13
2024,11,22,UCF,Wisconsin,N,70,86,3.2,-16
2024,12,17,UCLA,Prairie View,H,111,75,4.6,31.4
2025,1,17,UCLA,Iowa,H,94,70,4.6,19.4
2025,3,8,UCLA,Southern California,H,90,63,4.6,22.4
2024,11,26,UCLA,Southern Utah,H,88,43,4.6,40.4
2024,11,4,UCLA,Rider,H,85,50,4.6,30.4
2024,11,15,UCLA,Lehigh,H,85,45,4.6,35.4
2025,1,21,UCLA,Wisconsin,H,85,83,4.6,-2.6
2024,11,20,UCLA,Idaho St.,H,84,70,4.6,9.4
2024,11,22,UCLA,Cal St. Fullerton,H,80,47,4.6,28.4
2025,1,30,UCLA,Oregon,H,78,52,4.6,21.4
2025,2,8,UCLA,Penn St.,H,78,54,4.6,19.4
2025,1,7,UCLA,Michigan,H,75,94,4.6,-23.6
2024,11,11,UCLA,Boston U.,H,71,40,4.6,26.4
2024,12,3,UCLA,Washington,H,69,58,4.6,6.4
2025,2,23,UCLA,Ohio St.,H,69,61,4.6,3.4
2025,2,4,UCLA,Michigan St.,H,63,61,4.6,-2.6
2025,2,18,UCLA,Minnesota,H,61,64,4.6,-7.6
2024,12,21,UCLA,North Carolina,N,74,76,4.6,-2
2024,12,28,UCLA,Gonzaga,N,65,62,4.6,3
2024,11,8,UCLA,New Mexico,N,64,72,4.6,-8
2024,12,14,UCLA,Arizona,N,57,54,4.6,3
2024,11,30,UConn,UMES,H,99,45,7.2,46.8
2024,12,18,UConn,Xavier,H,94,89,7.2,-2.2
2025,2,26,UConn,Georgetown,H,93,79,7.2,6.8
2024,11,6,UConn,Sacred Heart,H,92,56,7.2,28.8
2024,11,9,UConn,New Hampshire,H,92,53,7.2,31.8
2024,11,13,UConn,Le Moyne,H,90,49,7.2,33.8
2025,1,5,UConn,Providence,H,87,84,7.2,-4.2
2024,11,19,UConn,East Texas A&M,H,81,46,7.2,27.8
2025,3,8,UConn,Seton Hall,H,81,50,7.2,23.8
2025,1,21,UConn,Butler,H,80,78,7.2,-5.2
2024,12,4,UConn,Baylor,H,76,72,7.2,-3.2
2025,1,29,UConn,DePaul,H,72,61,7.2,3.8
2025,3,5,UConn,Marquette,H,72,66,7.2,-1.2
2025,2,18,UConn,Villanova,H,66,59,7.2,-0.2
2025,1,18,UConn,Creighton,H,63,68,7.2,-12.2
2025,2,7,UConn,St. John's (NY),H,62,68,7.2,-13.2
2024,11,25,UConn,Memphis,N,97,99,7.2,-2
2024,12,14,UConn,Gonzaga,N,77,71,7.2,6
2024,11,26,UConn,Colorado,N,72,73,7.2,-1
2024,11,27,UConn,Dayton,N,67,85,7.2,-18
2025,1,15,UIC,Murray St.,H,97,93,-6.3,10.3
2024,11,8,UIC,Yale,H,91,79,-6.3,18.3
2025,1,25,UIC,Southern Ill.,H,85,89,-6.3,2.3
2025,2,1,UIC,Indiana St.,H,83,88,-6.3,1.3
2025,2,22,UIC,Evansville,H,82,77,-6.3,11.3
2025,2,5,UIC,Illinois St.,H,79,81,-6.3,4.3
2025,3,2,UIC,Valparaiso,H,77,73,-6.3,10.3
2025,1,1,UIC,Drake,H,74,70,-6.3,10.3
2024,12,8,UIC,Dartmouth,H,69,68,-6.3,7.3
2025,2,16,UIC,Missouri St.,H,63,58,-6.3,11.3
2025,1,11,UIC,Bradley,H,60,61,-6.3,5.3
2024,12,4,UIC,UNI,H,56,83,-6.3,-20.7
2024,11,22,UIC,La Salle,N,96,83,-6.3,13
2024,11,21,UIC,James Madison,N,81,99,-6.3,-18
2024,11,23,UIC,East Carolina,N,55,72,-6.3,-17
2025,3,6,UIC,Valparaiso,N,50,67,-6.3,-17
2024,11,16,UIW,Ark.-Pine Bluff,H,92,64,-8.4,36.4
2024,11,12,UIW,Prairie View,H,84,81,-8.4,11.4
2025,1,13,UIW,Nicholls,H,82,88,-8.4,2.4
2025,1,20,UIW,UTRGV,H,78,85,-8.4,1.4
2025,2,10,UIW,New Orleans,H,75,65,-8.4,18.4
2025,2,1,UIW,Houston Christian,H,74,64,-8.4,18.4
2025,2,24,UIW,Lamar University,H,73,61,-8.4,20.4
2024,12,5,UIW,Northwestern St.,H,70,72,-8.4,6.4
2025,2,8,UIW,SE Louisiana,H,66,71,-8.4,3.4
2024,12,7,UIW,East Texas A&M,H,65,53,-8.4,20.4
2025,1,18,UIW,A&M-Corpus Christi,H,63,69,-8.4,2.4
2025,2,22,UIW,SFA,H,63,61,-8.4,10.4
2024,11,27,UIW,Western Ill.,N,86,75,-8.4,11
2024,12,11,ULM,Ark.-Pine Bluff,H,89,73,2.8,13.2
2025,2,15,ULM,Southern Miss.,H,81,74,2.8,4.2
2025,2,25,ULM,James Madison,H,79,85,2.8,-8.8
2025,1,27,ULM,South Alabama,H,77,66,2.8,8.2
2024,12,21,ULM,Old Dominion,H,75,80,2.8,-7.8
2024,12,2,ULM,UT Arlington,H,70,84,2.8,-16.8
2024,12,17,ULM,Houston Christian,H,68,74,2.8,-8.8
2024,11,18,ULM,SE Louisiana,H,67,70,2.8,-5.8
2025,2,28,ULM,Arkansas St.,H,67,94,2.8,-29.8
2024,11,29,ULM,SFA,H,60,68,2.8,-10.8
2025,1,18,ULM,Louisiana,H,60,65,2.8,-7.8
2025,2,13,ULM,Texas St.,H,60,72,2.8,-14.8
2025,1,15,ULM,Troy,H,58,77,2.8,-21.8
2025,1,25,ULM,App State,H,58,66,2.8,-10.8
2025,3,4,ULM,Louisiana,N,69,73,2.8,-4
2024,11,23,ULM,North Ala.,N,62,74,2.8,-12
2025,2,20,UMass Lowell,UMBC,H,98,79,6.9,12.1
2025,1,25,UMass Lowell,New Hampshire,H,97,80,6.9,10.1
2024,12,14,UMass Lowell,Dartmouth,H,92,83,6.9,2.1
2025,2,13,UMass Lowell,UAlbany,H,88,90,6.9,-8.9
2025,1,23,UMass Lowell,Maine,H,85,86,6.9,-7.9
2024,12,21,UMass Lowell,Boston U.,H,83,71,6.9,5.1
2024,11,8,UMass Lowell,Saint Peter's,H,81,74,6.9,0.1
2024,11,25,UMass Lowell,Merrimack,H,81,74,6.9,0.1
2024,11,23,UMass Lowell,Quinnipiac,H,80,70,6.9,3.1
2025,3,1,UMass Lowell,Binghamton,H,79,53,6.9,19.1
2024,12,18,UMass Lowell,Stonehill,H,78,67,6.9,4.1
2025,2,27,UMass Lowell,Bryant,H,78,79,6.9,-7.9
2025,1,11,UMass Lowell,NJIT,H,70,62,6.9,1.1
2024,12,11,UMass Lowell,LIU,H,69,62,6.9,0.1
2025,1,9,UMass Lowell,Vermont,H,63,67,6.9,-10.9
2024,11,25,UMBC,Howard,H,95,77,-2.8,20.8
2025,2,22,UMBC,NJIT,H,95,91,-2.8,6.8
2024,11,14,UMBC,Coppin St.,H,92,67,-2.8,27.8
2024,11,27,UMBC,Morgan St.,H,92,69,-2.8,25.8
2025,1,30,UMBC,Bryant,H,86,92,-2.8,-3.2
2025,2,13,UMBC,Binghamton,H,81,77,-2.8,6.8
2025,1,16,UMBC,New Hampshire,H,76,79,-2.8,-0.2
2025,2,27,UMBC,UAlbany,H,74,78,-2.8,-1.2
2024,11,23,UMBC,Boston U.,H,71,75,-2.8,-1.2
2025,3,1,UMBC,Vermont,H,69,79,-2.8,-7.2
2024,11,19,UMBC,Hampton,H,68,78,-2.8,-7.2
2025,2,1,UMBC,UMass Lowell,H,67,83,-2.8,-13.2
2025,1,18,UMBC,Maine,H,62,87,-2.8,-22.2
2024,11,16,UMBC,Saint Peter's,H,61,69,-2.8,-5.2
2025,3,1,UMES,Morgan St.,H,72,75,-9.2,6.2
2025,2,24,UMES,South Carolina St.,H,68,81,-9.2,-3.8
2025,2,26,UMES,N.C. Central,H,68,59,-9.2,18.2
2025,1,25,UMES,Delaware St.,H,66,73,-9.2,2.2
2025,2,15,UMES,Norfolk St.,H,63,75,-9.2,-2.8
2024,12,8,UMES,Wagner,H,61,63,-9.2,7.2
2025,2,3,UMES,Coppin St.,H,57,62,-9.2,4.2
2025,2,10,UMES,Howard,H,57,77,-9.2,-10.8
2025,1,4,UNC Asheville,High Point,H,103,99,-3.7,7.7
