year,month,day,team,opponent,location,teamscore,oppscore,home_court_advantage,adjusted_diff
2018,1,11,Southeast Mo. St.,Morehead St.,H,78,75,-7.2,10.2
2018,2,1,Southeast Mo. St.,Murray St.,H,75,87,-7.2,-4.8
2017,11,26,Southeast Mo. St.,N.C. Central,H,70,77,-7.2,0.2
2018,2,17,Southeast Mo. St.,SIUE,H,79,74,-7.2,12.2
2017,12,31,Southeast Mo. St.,Tennessee St.,H,77,65,-7.2,19.2
2017,12,6,Southeast Mo. St.,Kansas City,H,91,87,-7.2,11.2
2018,2,24,Southeast Mo. St.,UT Martin,H,66,72,-7.2,1.2
2018,1,31,SE Louisiana,A&M-Corpus Christi,H,54,67,-5.5,-7.5
2018,2,17,SE Louisiana,Abilene Christian,H,68,54,-5.5,19.5
2018,2,3,SE Louisiana,Central Ark.,H,89,84,-5.5,10.5
2017,12,16,SE Louisiana,Grambling,H,67,68,-5.5,4.5
2018,1,17,SE Louisiana,Houston Christian,H,85,69,-5.5,21.5
2018,1,13,SE Louisiana,McNeese,H,62,71,-5.5,-3.5
2018,2,14,SE Louisiana,New Orleans,H,71,64,-5.5,12.5
2018,3,3,SE Louisiana,Nicholls,H,69,57,-5.5,17.5
2018,1,20,SE Louisiana,Northwestern St.,H,85,58,-5.5,32.5
2017,12,28,SE Louisiana,SFA,H,73,62,-5.5,16.5
2017,12,22,Southern California,Akron,N,84,53,-0.9,31
2017,11,10,Southern California,Cal St. Fullerton,H,84,42,-0.9,42.9
2018,1,28,Southern California,California,H,77,59,-0.9,18.9
2018,1,10,Southern California,Colorado,H,70,58,-0.9,12.9
2017,11,22,Southern California,Lehigh,H,88,63,-0.9,25.9
2017,12,23,Southern California,Middle Tenn.,N,89,84,-0.9,5
2017,12,25,Southern California,New Mexico St.,N,77,72,-0.9,5
2017,11,13,Southern California,North Dakota St.,H,75,65,-0.9,10.9
2017,12,8,Southern California,Oklahoma,N,83,85,-0.9,-2
2018,2,15,Southern California,Oregon,H,72,70,-0.9,2.9
2018,2,17,Southern California,Oregon St.,H,72,59,-0.9,13.9
2018,3,8,Southern California,Oregon St.,N,61,48,-0.9,13
2017,12,19,Southern California,Princeton,H,93,103,-0.9,-9.1
2017,12,14,Southern California,Santa Clara,H,82,59,-0.9,23.9
2018,1,24,Southern California,Stanford,H,69,64,-0.9,5.9
2017,11,26,Southern California,Texas A&M,H,59,75,-0.9,-15.1
2017,12,17,Southern California,UC Santa Barbara,H,98,87,-0.9,11.9
2018,3,3,Southern California,UCLA,H,72,83,-0.9,-10.1
2018,1,14,Southern California,Utah,H,84,67,-0.9,17.9
2017,12,29,Southern California,Washington,H,81,88,-0.9,-6.1
2017,12,31,Southern California,Washington St.,H,89,71,-0.9,18.9
2018,2,11,Southern Ill.,Bradley,H,74,57,-1.7,18.7
2017,12,31,Southern Ill.,Drake,H,67,70,-1.7,-1.3
2017,12,23,Southern Ill.,Duquesne,N,74,64,-1.7,10
2018,1,3,Southern Ill.,Evansville,H,65,63,-1.7,3.7
2018,1,13,Southern Ill.,Illinois St.,H,74,70,-1.7,5.7
2018,3,3,Southern Ill.,Illinois St.,N,68,76,-1.7,-8
2018,1,24,Southern Ill.,Indiana St.,H,82,77,-1.7,6.7
2017,12,13,Southern Ill.,Jackson St.,H,69,51,-1.7,19.7
2017,12,17,Southern Ill.,Lamar University,H,71,61,-1.7,11.7
2018,2,21,Southern Ill.,Loyola Chicago,H,56,75,-1.7,-17.3
2018,2,14,Southern Ill.,Missouri St.,H,81,80,-1.7,2.7
2018,3,2,Southern Ill.,Missouri St.,N,67,63,-1.7,4
2017,12,19,Southern Ill.,N.C. A&T,H,102,64,-1.7,39.7
2017,12,22,Southern Ill.,Nevada,N,64,86,-1.7,-22
2017,12,2,Southern Ill.,San Jose St.,H,76,58,-1.7,19.7
2017,11,29,Southern Ill.,SIUE,H,86,59,-1.7,28.7
2017,12,9,Southern Ill.,Southeast Mo. St.,H,69,75,-1.7,-4.3
2018,1,21,Southern Ill.,UNI,H,64,53,-1.7,12.7
2018,2,3,Southern Ill.,Valparaiso,H,65,59,-1.7,7.7
2018,2,10,Southern Miss.,Charlotte,H,72,54,-4.8,22.8
2018,3,7,Southern Miss.,FIU,N,69,68,-4.8,1
2018,3,3,Southern Miss.,Louisiana Tech,H,72,64,-4.8,12.8
2018,2,15,Southern Miss.,Middle Tenn.,H,62,72,-4.8,-5.2
2018,3,8,Southern Miss.,Middle Tenn.,N,71,68,-4.8,3
2017,12,23,Southern Miss.,Mississippi St.,N,64,70,-4.8,-6
2018,1,20,Southern Miss.,North Texas,H,85,78,-4.8,11.8
2017,11,26,Southern Miss.,Northern Colo.,N,63,77,-4.8,-14
2018,2,8,Southern Miss.,Old Dominion,H,63,68,-4.8,-0.2
2018,1,18,Southern Miss.,Rice,H,86,75,-4.8,15.8
2017,11,24,Southern Miss.,South Dakota,N,71,84,-4.8,-13
2017,12,10,Southern Miss.,Troy,H,89,71,-4.8,22.8
2018,2,17,Southern Miss.,UAB,H,69,87,-4.8,-13.2
2018,1,4,Southern Miss.,UTEP,H,85,75,-4.8,14.8
2018,1,6,Southern Miss.,UTSA,H,93,83,-4.8,14.8
2017,11,25,Southern Miss.,Youngstown St.,N,71,64,-4.8,7
2018,1,22,Southern U.,Alabama A&M,H,62,61,-2,3
2018,1,20,Southern U.,Alabama St.,H,63,61,-2,4
2018,1,27,Southern U.,Alcorn,H,61,48,-2,15
2018,2,10,Southern U.,Ark.-Pine Bluff,H,70,62,-2,10
2017,12,14,Southern U.,Florida A&M,H,68,50,-2,20
2018,1,6,Southern U.,Grambling,H,80,69,-2,13
2018,3,6,Southern U.,Jackson St.,H,62,60,-2,4
2018,1,8,Southern U.,Jackson St.,H,61,65,-2,-2
2018,3,3,Southern U.,Prairie View,H,69,77,-2,-6
2018,3,1,Southern U.,Texas Southern,H,88,90,-2,0
2017,11,22,Southern U.,UT Martin,H,69,66,-2,5
2017,12,16,Southern Utah,Central Mich.,H,86,80,1.8,4.2
2018,1,20,Southern Utah,Eastern Wash.,H,66,62,1.8,2.2
2018,1,18,Southern Utah,Idaho,H,76,80,1.8,-5.8
2018,3,8,Southern Utah,Idaho,N,92,78,1.8,14
2018,2,3,Southern Utah,Idaho St.,H,84,80,1.8,2.2
2018,3,6,Southern Utah,Idaho St.,N,76,68,1.8,8
2017,12,6,Southern Utah,Long Beach St.,H,94,89,1.8,3.2
2017,12,30,Southern Utah,Montana,H,49,79,1.8,-31.8
2017,12,28,Southern Utah,Montana St.,H,99,104,1.8,-6.8
2018,1,13,Southern Utah,Northern Ariz.,H,81,75,1.8,4.2
2018,2,22,Southern Utah,Portland St.,H,91,96,1.8,-6.8
2018,2,24,Southern Utah,Sacramento St.,H,77,74,1.8,1.2
2017,11,16,Southern Utah,San Jose St.,H,81,69,1.8,10.2
2018,2,1,Southern Utah,Weber St.,H,80,90,1.8,-11.8
2018,2,27,St. Bonaventure,Davidson,H,117,113,2.5,1.5
2018,2,21,St. Bonaventure,Duquesne,H,73,67,2.5,3.5
2018,1,10,St. Bonaventure,Fordham,H,77,61,2.5,13.5
2018,1,28,St. Bonaventure,George Washington,H,70,52,2.5,15.5
2017,11,18,St. Bonaventure,Jackson St.,H,72,58,2.5,11.5
2017,11,24,St. Bonaventure,Maryland,N,63,61,2.5,2
2017,12,30,St. Bonaventure,Massachusetts,H,98,78,2.5,17.5
2017,11,10,St. Bonaventure,Niagara,H,75,77,2.5,-4.5
2017,12,20,St. Bonaventure,Northeastern,H,84,65,2.5,16.5
2018,2,16,St. Bonaventure,Rhode Island,H,77,74,2.5,0.5
2018,2,10,St. Bonaventure,Richmond,H,97,88,2.5,6.5
2018,1,24,St. Bonaventure,Saint Joseph's,H,70,67,2.5,0.5
2018,2,7,St. Bonaventure,Saint Louis,H,79,56,2.5,20.5
2017,11,25,St. Bonaventure,TCU,N,79,89,2.5,-10
2017,11,20,St. Bonaventure,UMES,H,96,48,2.5,45.5
2017,12,16,St. Bonaventure,Vermont,N,81,79,2.5,2
2017,12,9,St. Bonaventure,Yale,H,75,67,2.5,5.5
2017,12,8,St. John's (NY),Arizona St.,N,70,82,1.3,-12
2018,2,28,St. John's (NY),Butler,H,75,68,1.3,5.7
2017,11,14,St. John's (NY),Central Conn. St.,H,80,55,1.3,23.7
2018,1,23,St. John's (NY),Creighton,H,63,68,1.3,-6.3
2018,1,6,St. John's (NY),DePaul,H,74,91,1.3,-18.3
2018,2,3,St. John's (NY),Duke,H,81,77,1.3,2.7
2018,1,9,St. John's (NY),Georgetown,H,66,69,1.3,-4.3
2017,12,5,St. John's (NY),Grand Canyon,N,68,60,1.3,8
2017,12,17,St. John's (NY),Iona,H,69,59,1.3,8.7
2018,2,10,St. John's (NY),Marquette,H,86,78,1.3,6.7
2017,11,24,St. John's (NY),Missouri,N,82,90,1.3,-8
2017,11,16,St. John's (NY),Nebraska,H,79,56,1.3,21.7
2017,11,10,St. John's (NY),New Orleans,H,77,61,1.3,14.7
2017,11,23,St. John's (NY),Oregon St.,N,82,77,1.3,5
2017,12,28,St. John's (NY),Providence,H,72,94,1.3,-23.3
2017,12,2,St. John's (NY),Sacred Heart,H,90,55,1.3,33.7
2017,12,20,St. John's (NY),Saint Joseph's,N,77,73,1.3,4
2018,2,24,St. John's (NY),Seton Hall,H,74,81,1.3,-8.3
2017,11,26,St. John's (NY),UCF,N,46,43,1.3,3
2018,1,13,St. John's (NY),Villanova,H,71,78,1.3,-8.3
2018,1,30,St. John's (NY),Xavier,H,68,73,1.3,-6.3
2018,1,20,Stanford,Arizona,H,71,73,3.4,-5.4
2018,1,17,Stanford,Arizona St.,H,86,77,3.4,5.6
2017,11,10,Stanford,Cal Poly,H,78,62,3.4,12.6
2017,12,30,Stanford,California,H,74,77,3.4,-6.4
2018,3,7,Stanford,California,N,76,58,3.4,18
2017,12,15,Stanford,Denver,H,75,62,3.4,9.6
2017,11,14,Stanford,Eastern Wash.,H,61,67,3.4,-9.4
2017,11,23,Stanford,Florida,N,87,108,3.4,-21
2017,12,21,Stanford,Kansas,N,54,75,3.4,-21
2017,11,29,Stanford,Montana,H,70,54,3.4,12.6
2017,11,20,Stanford,North Carolina,H,72,96,3.4,-27.4
2017,11,17,Stanford,Northeastern,H,73,59,3.4,10.6
2017,11,24,Stanford,Ohio St.,N,71,79,3.4,-8
2018,2,3,Stanford,Oregon,H,96,61,3.4,31.6
2018,2,1,Stanford,Oregon St.,H,80,71,3.4,5.6
2017,11,12,Stanford,Pacific,H,89,80,3.4,5.6
2017,11,26,Stanford,Portland St.,N,78,87,3.4,-9
2017,12,17,Stanford,San Francisco,H,71,59,3.4,8.6
2018,1,7,Stanford,Southern California,H,77,76,3.4,-2.4
2018,1,4,Stanford,UCLA,H,107,99,3.4,4.6
2018,3,8,Stanford,UCLA,N,77,88,3.4,-11
2018,2,22,Stanford,Washington,H,94,78,3.4,12.6
2018,2,24,Stanford,Washington St.,H,86,84,3.4,-1.4
2018,1,15,Stetson,Bethune-Cookman,H,62,74,-3.7,-8.3
2017,11,30,Stetson,Campbell,H,78,85,-3.7,-3.3
2018,2,22,Stetson,FGCU,H,60,76,-3.7,-12.3
2018,1,29,Stetson,Jacksonville,H,67,68,-3.7,2.7
2018,2,17,Stetson,Kennesaw St.,H,86,74,-3.7,15.7
2018,2,15,Stetson,Lipscomb,H,73,82,-3.7,-5.3
2018,1,11,Stetson,NJIT,H,80,67,-3.7,16.7
2018,1,27,Stetson,North Florida,H,65,73,-3.7,-4.3
2017,11,18,Stetson,SIUE,H,76,80,-3.7,-0.3
2017,11,15,Stetson,South Fla.,H,72,75,-3.7,0.7
2017,12,19,Stetson,UCF,H,55,74,-3.7,-15.3
2018,1,13,Stetson,USC Upstate,H,87,69,-3.7,21.7
2018,1,18,Stony Brook,Binghamton,H,77,66,-3.5,14.5
2017,11,22,Stony Brook,Brown,H,77,64,-3.5,16.5
2017,11,26,Stony Brook,Bucknell,H,76,85,-3.5,-5.5
2017,12,12,Stony Brook,Hofstra,H,81,84,-3.5,0.5
2018,1,3,Stony Brook,Maine,H,71,70,-3.5,4.5
2017,11,10,Stony Brook,Maryland,N,61,76,-3.5,-15
2018,2,18,Stony Brook,New Hampshire,H,72,63,-3.5,12.5
2017,12,30,Stony Brook,Norfolk St.,H,68,74,-3.5,-2.5
2017,12,2,Stony Brook,Saint Francis,H,85,83,-3.5,5.5
2018,1,27,Stony Brook,UAlbany,H,50,57,-3.5,-3.5
2018,2,8,Stony Brook,UMass Lowell,H,81,68,-3.5,16.5
2018,1,31,Stony Brook,UMBC,H,63,67,-3.5,-0.5
2018,2,24,Stony Brook,Vermont,H,60,69,-3.5,-5.5
2018,1,24,Syracuse,Boston College,H,81,63,-2.8,20.8
2017,12,19,Syracuse,Buffalo,H,81,74,-2.8,9.8
2018,3,3,Syracuse,Clemson,H,55,52,-2.8,5.8
2017,12,9,Syracuse,Colgate,H,72,58,-2.8,16.8
2017,11,10,Syracuse,Cornell,H,77,45,-2.8,34.8
2017,12,27,Syracuse,Eastern Mich.,H,62,47,-2.8,17.8
2017,11,14,Syracuse,Iona,H,71,62,-2.8,11.8
2017,12,2,Syracuse,Kansas,N,60,76,-2.8,-16
2017,11,27,Syracuse,Maryland,H,72,70,-2.8,4.8
2018,2,21,Syracuse,North Carolina,H,74,78,-2.8,-1.2
2018,3,7,Syracuse,North Carolina,N,59,78,-2.8,-19
2018,2,14,Syracuse,NC State,H,70,74,-2.8,-1.2
2018,1,6,Syracuse,Notre Dame,H,49,51,-2.8,0.8
2017,11,20,Syracuse,Oakland,H,74,50,-2.8,26.8
2018,1,16,Syracuse,Pittsburgh,H,59,45,-2.8,16.8
2017,12,22,Syracuse,St. Bonaventure,H,57,60,-2.8,-0.2
2017,11,18,Syracuse,Texas Southern,H,80,67,-2.8,15.8
2017,11,22,Syracuse,Toledo,H,72,64,-2.8,10.8
2017,12,5,Syracuse,UConn,N,72,63,-2.8,9
2018,2,3,Syracuse,Virginia,H,44,59,-2.8,-12.2
2017,12,31,Syracuse,Virginia Tech,H,68,56,-2.8,14.8
2018,2,11,Syracuse,Wake Forest,H,78,70,-2.8,10.8
2018,3,6,Syracuse,Wake Forest,N,73,64,-2.8,9
2018,2,24,TCU,Baylor,H,82,72,7.1,2.9
2017,11,29,TCU,Belmont,H,87,76,7.1,3.9
2018,1,17,TCU,Iowa St.,H,96,73,7.1,15.9
2018,1,6,TCU,Kansas,H,84,88,7.1,-11.1
2018,2,27,TCU,Kansas St.,H,66,59,7.1,-0.1
2018,3,8,TCU,Kansas St.,N,64,66,7.1,-2
2017,12,8,TCU,Nevada,N,84,80,7.1,4
2017,11,24,TCU,New Mexico,N,69,67,7.1,2
2017,12,30,TCU,Oklahoma,H,89,90,7.1,-8.1
2018,2,17,TCU,Oklahoma St.,H,90,70,7.1,12.9
2017,11,20,TCU,Omaha,H,99,66,7.1,25.9
2017,12,5,TCU,SMU,H,94,83,7.1,3.9
2017,11,15,TCU,South Dakota,H,76,71,7.1,-2.1
2017,11,25,TCU,St. Bonaventure,N,89,79,7.1,10
2017,11,13,TCU,Tennessee Tech,H,100,63,7.1,29.9
2018,2,10,TCU,Texas,H,87,71,7.1,8.9
2017,12,18,TCU,Texas Southern,H,91,72,7.1,11.9
2018,2,3,TCU,Texas Tech,H,71,83,7.1,-19.1
2018,1,22,TCU,West Virginia,H,82,73,7.1,1.9
2017,12,22,TCU,William & Mary,H,86,75,7.1,3.9
2017,12,2,TCU,Yale,H,92,66,7.1,18.9
2017,11,17,Temple,Auburn,N,88,74,-0.9,14
2018,1,4,Temple,Cincinnati,H,53,55,-0.9,-1.1
2017,11,19,Temple,Clemson,N,67,60,-0.9,7
2017,12,16,Temple,Drexel,H,63,60,-0.9,3.9
2018,2,7,Temple,East Carolina,H,90,73,-0.9,17.9
2017,12,3,Temple,George Washington,N,67,71,-0.9,-4
2018,2,18,Temple,Houston,H,59,80,-0.9,-20.1
2018,1,13,Temple,Memphis,H,72,75,-0.9,-2.1
2017,11,16,Temple,Old Dominion,N,76,65,-0.9,11
2017,12,9,Temple,Saint Joseph's,H,81,78,-0.9,3.9
2017,11,30,Temple,South Carolina,N,76,60,-0.9,16
2017,12,28,Temple,Tulane,H,75,85,-0.9,-9.1
2018,3,8,Temple,Tulane,N,82,77,-0.9,5
2018,1,17,Temple,Tulsa,H,59,58,-0.9,1.9
2018,2,25,Temple,UCF,H,75,56,-0.9,19.9
2018,1,28,Temple,UConn,H,85,57,-0.9,28.9
2017,12,13,Temple,Villanova,H,67,87,-0.9,-19.1
2018,2,1,Temple,Wichita St.,H,81,79,-0.9,2.9
2017,12,6,Temple,Wisconsin,H,59,55,-0.9,4.9
2018,1,2,Tennessee,Auburn,H,84,94,9.6,-19.6
2018,2,21,Tennessee,Florida,H,62,57,9.6,-4.6
2017,12,20,Tennessee,Furman,H,66,61,9.6,-4.6
2018,3,3,Tennessee,Georgia,H,66,61,9.6,-4.6
2017,11,14,Tennessee,High Point,H,84,53,9.6,21.4
2018,1,6,Tennessee,Kentucky,H,76,65,9.6,1.4
2017,12,9,Tennessee,Lipscomb,H,81,71,9.6,0.4
2018,1,31,Tennessee,LSU,H,84,61,9.6,13.4
2017,11,29,Tennessee,Mercer,H,84,60,9.6,14.4
2017,12,17,Tennessee,North Carolina,H,73,78,9.6,-14.6
2017,11,24,Tennessee,NC State,N,67,58,9.6,9
2018,2,3,Tennessee,Ole Miss,H,94,61,9.6,23.4
2017,11,10,Tennessee,Presbyterian,H,88,53,9.6,25.4
2017,11,22,Tennessee,Purdue,N,78,75,9.6,3
2018,2,13,Tennessee,South Carolina,H,70,67,9.6,-6.6
2018,1,13,Tennessee,Texas A&M,H,75,62,9.6,3.4
2018,1,23,Tennessee,Vanderbilt,H,67,62,9.6,-4.6
2017,11,23,Tennessee,Villanova,N,76,85,9.6,-9
2018,1,18,Tennessee St.,Austin Peay,H,70,56,-8.6,22.6
2018,2,8,Tennessee St.,Belmont,H,64,56,-8.6,16.6
2017,11,21,Tennessee St.,Canisius,H,60,52,-8.6,16.6
2018,1,27,Tennessee St.,Eastern Ill.,H,50,47,-8.6,11.6
2018,2,28,Tennessee St.,Eastern Ill.,N,71,73,-8.6,-2
2018,2,17,Tennessee St.,Eastern Ky.,H,59,72,-8.6,-4.4
2018,1,4,Tennessee St.,Jacksonville St.,H,67,60,-8.6,15.6
2017,12,2,Tennessee St.,Lipscomb,H,86,95,-8.6,-0.4
2017,11,18,Tennessee St.,Middle Tenn.,H,65,75,-8.6,-1.4
2018,2,15,Tennessee St.,Morehead St.,H,83,74,-8.6,17.6
2018,1,20,Tennessee St.,Murray St.,H,57,76,-8.6,-10.4
2018,1,25,Tennessee St.,SIUE,H,85,57,-8.6,36.6
2018,1,6,Tennessee St.,Tennessee Tech,H,81,87,-8.6,2.6
2018,1,11,Tennessee Tech,Austin Peay,H,86,74,-12.4,24.4
2018,2,10,Tennessee Tech,Belmont,H,70,75,-12.4,7.4
2017,12,17,Tennessee Tech,Chattanooga,H,82,76,-12.4,18.4
2017,12,30,Tennessee Tech,Eastern Ky.,H,77,69,-12.4,20.4
2018,2,24,Tennessee Tech,Jacksonville St.,H,57,66,-12.4,3.4
2018,3,1,Tennessee Tech,Jacksonville St.,N,70,73,-12.4,-3
2017,11,18,Tennessee Tech,Kennesaw St.,H,82,68,-12.4,26.4
2017,11,29,Tennessee Tech,Lipscomb,H,86,80,-12.4,18.4
2017,12,28,Tennessee Tech,Morehead St.,H,69,67,-12.4,14.4
2018,1,13,Tennessee Tech,Murray St.,H,45,71,-12.4,-13.6
2017,11,24,Tennessee Tech,Omaha,N,86,85,-12.4,1
2018,2,28,Tennessee Tech,SIUE,N,60,51,-12.4,9
2018,1,25,Tennessee Tech,Southeast Mo. St.,H,76,65,-12.4,23.4
2018,2,22,Tennessee Tech,Tennessee St.,H,69,64,-12.4,17.4
2017,11,25,Tennessee Tech,UMES,N,90,60,-12.4,30
2018,1,27,Tennessee Tech,UT Martin,H,63,55,-12.4,20.4
2018,2,12,Texas,Baylor,H,73,74,7.8,-8.8
2017,11,23,Texas,Butler,N,61,48,7.8,13
2017,11,24,Texas,Duke,N,78,85,7.8,-7
2017,11,29,Texas,Florida A&M,H,82,58,7.8,16.2
2017,11,26,Texas,Gonzaga,N,71,76,7.8,-5
2018,1,22,Texas,Iowa St.,H,73,57,7.8,8.2
2018,3,7,Texas,Iowa St.,N,68,64,7.8,4
2017,12,29,Texas,Kansas,H,86,92,7.8,-13.8
2018,2,7,Texas,Kansas St.,H,64,67,7.8,-10.8
2017,11,18,Texas,Lipscomb,H,80,57,7.8,15.2
2017,12,16,Texas,Louisiana Tech,H,75,60,7.8,7.2
2017,12,12,Texas,Michigan,H,52,59,7.8,-14.8
2017,11,14,Texas,New Hampshire,H,78,60,7.8,10.2
2017,11,10,Texas,Northwestern St.,H,105,59,7.8,38.2
2018,2,3,Texas,Oklahoma,H,79,74,7.8,-2.8
2018,2,24,Texas,Oklahoma St.,H,65,64,7.8,-6.8
2018,1,27,Texas,Ole Miss,H,85,72,7.8,5.2
2018,1,10,Texas,TCU,H,99,98,7.8,-6.8
2017,12,18,Texas,Tennessee St.,H,47,46,7.8,-6.8
2018,1,17,Texas,Texas Tech,H,67,58,7.8,1.2
2018,3,8,Texas,Texas Tech,N,69,73,7.8,-4
2018,3,3,Texas,West Virginia,H,87,79,7.8,0.2
2018,3,3,Texas A&M,Alabama,H,68,66,6,-4
2018,3,8,Texas A&M,Alabama,N,70,71,6,-1
2017,12,5,Texas A&M,Arizona,N,64,67,6,-3
2018,1,30,Texas A&M,Arkansas,H,80,66,6,8
2017,12,21,Texas A&M,Buffalo,H,89,73,6,10
2018,1,2,Texas A&M,Florida,H,66,83,6,-23
2018,2,10,Texas A&M,Kentucky,H,85,74,6,5
2018,1,6,Texas A&M,LSU,H,68,69,6,-7
2018,2,20,Texas A&M,Mississippi St.,H,81,93,6,-18
2018,1,20,Texas A&M,Missouri,H,60,49,6,5
2017,12,19,Texas A&M,Northern Ky.,H,64,58,6,0
2017,11,20,Texas A&M,Oklahoma St.,N,72,55,6,17
2018,1,16,Texas A&M,Ole Miss,H,71,69,6,-4
2017,11,21,Texas A&M,Penn St.,N,98,87,6,11
2017,11,24,Texas A&M,Pepperdine,H,81,65,6,10
2017,12,9,Texas A&M,Prairie View,H,73,53,6,14
2018,2,3,Texas A&M,South Carolina,H,83,60,6,17
2017,11,17,Texas A&M,UC Santa Barbara,H,84,65,6,13
2017,11,30,Texas A&M,UTRGV,H,78,60,6,12
2017,11,10,Texas A&M,West Virginia,N,88,65,6,23
2018,2,24,Texas Southern,Alabama A&M,H,106,71,-7.3,42.3
2018,2,26,Texas Southern,Alabama St.,H,95,77,-7.3,25.3
2018,3,6,Texas Southern,Alabama St.,H,90,76,-7.3,21.3
2018,1,3,Texas Southern,Alcorn,H,85,70,-7.3,22.3
2018,1,22,Texas Southern,Ark.-Pine Bluff,H,72,74,-7.3,5.3
2018,2,12,Texas Southern,Grambling,H,55,78,-7.3,-15.7
2018,2,10,Texas Southern,Jackson St.,H,86,75,-7.3,18.3
2018,1,6,Texas Southern,Prairie View,H,100,94,-7.3,13.3
2018,1,1,Texas Southern,Southern U.,H,78,66,-7.3,19.3
2017,11,29,Texas St.,A&M-Corpus Christi,H,66,53,-0.3,13.3
2018,2,3,Texas St.,App State,H,56,59,-0.3,-2.7
2017,11,22,Texas St.,Ark.-Pine Bluff,N,71,54,-0.3,17
2017,11,24,Texas St.,Canisius,N,62,68,-0.3,-6
2018,2,1,Texas St.,Coastal Carolina,H,54,56,-0.3,-1.7
2018,3,7,Texas St.,Coastal Carolina,N,73,66,-0.3,7
2018,2,24,Texas St.,Ga. Southern,H,77,81,-0.3,-3.7
2018,2,22,Texas St.,Georgia St.,H,50,77,-0.3,-26.7
2018,1,20,Texas St.,Louisiana,H,55,80,-0.3,-24.7
2018,1,4,Texas St.,South Alabama,H,72,69,-0.3,3.3
2018,1,6,Texas St.,Troy,H,57,56,-0.3,1.3
2018,3,2,Texas St.,UT Arlington,H,82,85,-0.3,-2.7
2017,11,18,Texas St.,UTRGV,H,75,58,-0.3,17.3
2017,11,15,Texas St.,UTSA,H,78,79,-0.3,-0.7
2017,12,22,Texas Tech,Abilene Christian,H,74,47,12.6,14.4
2017,12,29,Texas Tech,Baylor,H,77,53,12.6,11.4
2017,11,18,Texas Tech,Boston College,N,75,64,12.6,11
2017,12,19,Texas Tech,Fla. Atlantic,H,90,54,12.6,23.4
2018,2,7,Texas Tech,Iowa St.,H,76,58,12.6,5.4
2018,2,24,Texas Tech,Kansas,H,72,74,12.6,-14.6
2018,1,6,Texas Tech,Kansas St.,H,74,58,12.6,3.4
2017,12,13,Texas Tech,Kennesaw St.,H,82,53,12.6,16.4
2017,11,14,Texas Tech,Maine,H,83,44,12.6,26.4
2017,12,5,Texas Tech,Nevada,H,82,76,12.6,-6.6
2017,11,19,Texas Tech,Northwestern,N,85,49,12.6,36
2018,2,13,Texas Tech,Oklahoma,H,88,78,12.6,-2.6
2018,1,23,Texas Tech,Oklahoma St.,H,75,70,12.6,-7.6
2017,12,16,Texas Tech,Rice,H,73,53,12.6,7.4
2017,11,30,Texas Tech,Seton Hall,N,79,89,12.6,-10
2017,11,10,Texas Tech,South Alabama,H,75,50,12.6,12.4
2018,3,3,Texas Tech,TCU,H,79,75,12.6,-8.6
2018,1,31,Texas Tech,Texas,H,73,71,12.6,-10.6
2018,3,8,Texas Tech,Texas,N,73,69,12.6,4
2018,1,13,Texas Tech,West Virginia,H,72,71,12.6,-11.6
2017,11,22,Texas Tech,Wofford,H,79,56,12.6,10.4
2018,1,13,The Citadel,Chattanooga,H,110,101,-1.2,10.2
2018,1,29,The Citadel,ETSU,H,71,73,-1.2,-0.8
2018,2,3,The Citadel,Furman,H,100,92,-1.2,9.2
2017,12,5,The Citadel,James Madison,H,84,82,-1.2,3.2
2017,12,1,The Citadel,Marist,H,91,100,-1.2,-7.8
2018,2,23,The Citadel,Mercer,H,70,83,-1.2,-11.8
2018,1,11,The Citadel,Samford,H,91,107,-1.2,-14.8
2017,12,2,The Citadel,UMBC,H,72,98,-1.2,-24.8
2018,2,15,The Citadel,UNC Greensboro,H,66,82,-1.2,-14.8
2018,3,3,The Citadel,UNC Greensboro,N,58,72,-1.2,-14
2018,2,17,The Citadel,VMI,H,71,75,-1.2,-2.8
2018,3,2,The Citadel,VMI,N,78,70,-1.2,8
2017,12,30,The Citadel,Western Caro.,H,79,81,-1.2,-0.8
2018,2,1,The Citadel,Wofford,H,80,78,-1.2,3.2
2018,1,5,Toledo,Akron,H,67,65,1.4,0.6
2018,1,30,Toledo,Ball St.,H,63,75,1.4,-13.4
2018,1,27,Toledo,Bowling Green,H,101,75,1.4,24.6
2018,2,23,Toledo,Central Mich.,H,89,76,1.4,11.6
2018,3,2,Toledo,Eastern Mich.,H,69,71,1.4,-3.4
2017,12,20,Toledo,Jackson St.,H,83,57,1.4,24.6
2018,1,20,Toledo,Kent St.,H,72,65,1.4,5.6
2017,12,9,Toledo,Marshall,H,87,93,1.4,-7.4
2018,3,8,Toledo,Miami (OH),N,71,69,1.4,2
2018,2,6,Toledo,NIU,H,82,77,1.4,3.6
2017,11,18,Toledo,Oakland,H,87,74,1.4,11.6
2018,2,13,Toledo,Ohio,H,82,74,1.4,6.6
2017,11,11,Toledo,Saint Joseph's,H,98,87,1.4,9.6
2017,12,2,Toledo,Texas Southern,H,71,69,1.4,0.6
2018,1,9,Toledo,Western Mich.,H,84,61,1.4,21.6
2017,12,16,Toledo,Wright St.,H,69,77,1.4,-9.4
2018,1,7,Towson,Col. of Charleston,H,73,62,-8.2,19.2
