year,month,day,team,opponent,location,teamscore,oppscore
2019,1,5,TCU,Baylor,H,85,81
2019,3,20,TCU,Sam Houston St.,H,82,69
2018,11,11,TCU,Oral Roberts,H,79,62
2018,11,15,TCU,Fresno St.,H,77,69
2019,2,11,TCU,Kansas,H,77,82
2019,2,23,TCU,Iowa St.,H,75,72
2019,3,26,TCU,Creighton,H,71,58
2019,2,6,TCU,Oklahoma St.,H,70,68
2018,11,7,TCU,CSU Bakersfield,H,66,61
2019,3,2,TCU,Texas Tech,H,66,81
2019,1,23,TCU,Texas,H,65,61
2018,11,20,TCU,Lipscomb,H,64,73
2019,2,16,TCU,Oklahoma,H,62,71
2019,1,26,TCU,Florida,H,55,50
2019,3,4,TCU,Kansas St.,H,52,64
2018,12,7,TCU,Southern California,N,96,61
2018,12,25,TCU,Indiana St.,N,83,69
2018,12,23,TCU,Charlotte,N,82,57
2018,12,23,TCU,Bucknell,N,82,65
2019,3,13,TCU,Oklahoma St.,N,73,70
2019,3,14,TCU,Kansas St.,N,61,70
2019,4,2,TCU,Texas,N,44,58
2019,1,24,Temple,Memphis,H,85,76
2019,2,23,Temple,Tulsa,H,84,73
2018,11,9,Temple,Detroit Mercy,H,83,67
2019,1,12,Temple,South Fla.,H,82,80
2019,2,13,Temple,SMU,H,82,74
2018,11,13,Temple,Georgia,H,81,77
2018,11,16,Temple,Loyola Maryland,H,81,67
2019,2,6,Temple,UConn,H,81,63
2019,3,3,Temple,Tulane,H,80,69
2018,11,6,Temple,La Salle,H,75,67
2019,1,9,Temple,Houston,H,73,69
2019,1,19,Temple,Penn,H,70,77
2019,1,27,Temple,Cincinnati,H,68,72
2019,3,9,Temple,UCF,H,67,62
2018,12,12,Temple,Massachusetts,H,65,63
2018,12,15,Temple,Davidson,N,77,75
2018,11,20,Temple,California,N,76,59
2019,3,15,Temple,Wichita St.,N,74,80
2019,3,19,Temple,Belmont,N,70,81
2018,11,19,Temple,VCU,N,51,57
2019,1,15,Tennessee,Arkansas,H,106,87
2018,12,29,Tennessee,Tennessee Tech,H,96,53
2019,1,5,Tennessee,Georgia,H,96,50
2018,11,28,Tennessee,Eastern Ky.,H,95,67
2018,11,9,Tennessee,Louisiana,H,87,65
2019,2,13,Tennessee,South Carolina,H,85,73
2018,12,19,Tennessee,Samford,H,83,70
2018,12,22,Tennessee,Wake Forest,H,83,64
2019,1,26,Tennessee,West Virginia,H,83,66
2018,12,2,Tennessee,A&M-Corpus Christi,H,79,51
2019,2,9,Tennessee,Florida,H,73,61
2019,2,5,Tennessee,Missouri,H,72,60
2019,1,19,Tennessee,Alabama,H,71,68
2019,3,2,Tennessee,Kentucky,H,71,52
2019,3,5,Tennessee,Mississippi St.,H,71,54
2018,11,13,Tennessee,Georgia Tech,H,66,53
2019,2,19,Tennessee,Vanderbilt,H,58,46
2019,3,28,Tennessee,Purdue,N,94,99
2018,11,21,Tennessee,Louisville,N,92,81
2019,3,15,Tennessee,Mississippi St.,N,83,76
2019,3,24,Tennessee,Iowa,N,83,77
2019,3,16,Tennessee,Kentucky,N,82,78
2018,11,23,Tennessee,Kansas,N,81,87
2019,3,22,Tennessee,Colgate,N,77,70
2018,12,9,Tennessee,Gonzaga,N,76,73
2019,3,17,Tennessee,Auburn,N,64,84
2019,2,21,Tennessee St.,SIUE,H,84,85
2019,1,10,Tennessee St.,Eastern Ky.,H,82,81
2019,2,2,Tennessee St.,Southeast Mo. St.,H,79,50
2018,12,15,Tennessee St.,N.C. A&T,H,76,78
2019,2,23,Tennessee St.,Eastern Ill.,H,75,60
2019,1,31,Tennessee St.,UT Martin,H,68,67
2018,11,13,Tennessee St.,Little Rock,H,67,83
2019,2,14,Tennessee St.,Belmont,H,66,77
2019,1,3,Tennessee St.,Tennessee Tech,H,64,66
2019,1,5,Tennessee St.,Jacksonville St.,H,62,69
2019,1,12,Tennessee St.,Morehead St.,H,61,74
2018,12,20,Tennessee Tech,Savannah St.,H,91,80
2018,11,23,Tennessee Tech,La.-Monroe,H,79,73
2019,1,10,Tennessee Tech,SIUE,H,78,69
2018,11,28,Tennessee Tech,Winthrop,H,70,82
2019,1,31,Tennessee Tech,Austin Peay,H,66,77
2019,2,21,Tennessee Tech,Eastern Ky.,H,66,67
2018,11,10,Tennessee Tech,Presbyterian,H,65,80
2019,2,16,Tennessee Tech,Belmont,H,65,93
2019,2,2,Tennessee Tech,Murray St.,H,63,67
2019,2,23,Tennessee Tech,Morehead St.,H,63,66
2019,1,17,Tennessee Tech,Tennessee St.,H,62,79
2019,1,12,Tennessee Tech,Eastern Ill.,H,60,67
2019,2,14,Tennessee Tech,Jacksonville St.,H,57,67
2018,12,15,Texas,Grand Canyon,H,98,60
2018,11,16,Texas,The Citadel,H,97,69
2019,3,2,Texas,Iowa St.,H,86,69
2019,2,6,Texas,Baylor,H,84,72
2019,3,19,Texas,South Dakota St.,H,79,73
2019,3,24,Texas,Xavier,H,78,76
2018,12,28,Texas,UT Arlington,H,76,56
2019,1,19,Texas,Oklahoma,H,75,72
2019,1,29,Texas,Kansas,H,73,63
2018,12,9,Texas,Purdue,H,72,68
2018,11,6,Texas,Eastern Ill.,H,71,59
2019,2,16,Texas,Oklahoma St.,H,69,57
2019,3,27,Texas,Colorado,H,68,55
2018,11,12,Texas,La.-Monroe,H,65,55
2018,12,21,Texas,Providence,H,65,71
2019,2,12,Texas,Kansas St.,H,64,71
2019,1,12,Texas,Texas Tech,H,62,68
2019,1,5,Texas,West Virginia,H,61,54
2018,11,30,Texas,Radford,H,59,62
2019,3,9,Texas,TCU,H,56,69
2018,12,5,Texas,VCU,H,53,54
2018,11,22,Texas,North Carolina,N,92,89
2019,4,4,Texas,Lipscomb,N,81,66
2018,11,9,Texas,Arkansas,N,73,71
2018,11,23,Texas,Michigan St.,N,68,78
2019,4,2,Texas,TCU,N,58,44
2019,3,14,Texas,Kansas,N,57,65
2018,11,7,Texas A&M,Savannah St.,H,98,83
2018,12,22,Texas A&M,Marshall,H,92,68
2018,12,3,Texas A&M,Northwestern St.,H,80,59
2019,2,2,Texas A&M,Tennessee,H,76,93
2018,11,23,Texas A&M,South Alabama,H,74,62
2018,11,9,Texas A&M,UC Irvine,H,73,74
2018,12,29,Texas A&M,Texas Southern,H,73,88
2019,2,12,Texas A&M,Georgia,H,73,56
2018,12,19,Texas A&M,Valparaiso,H,71,49
2019,1,5,Texas A&M,Arkansas,H,71,73
2019,1,16,Texas A&M,Auburn,H,66,85
2019,1,26,Texas A&M,Kansas St.,H,65,53
2019,2,19,Texas A&M,Alabama,H,65,56
2019,3,2,Texas A&M,Vanderbilt,H,64,57
2019,1,30,Texas A&M,LSU,H,57,72
2019,3,5,Texas A&M,South Carolina,H,54,71
2019,1,19,Texas A&M,Missouri,H,43,66
2019,3,13,Texas A&M,Vanderbilt,N,69,52
2018,11,20,Texas A&M,Washington,N,67,71
2018,11,18,Texas A&M,Minnesota,N,64,69
2019,3,14,Texas A&M,Mississippi St.,N,54,80
2019,3,7,Texas Southern,Alcorn,H,99,72
2019,2,9,Texas Southern,Prairie View,H,95,90
2019,2,23,Texas Southern,Ark.-Pine Bluff,H,94,74
2019,2,25,Texas Southern,Mississippi Val.,H,92,80
2019,1,19,Texas Southern,Grambling,H,87,88
2019,2,4,Texas Southern,Alabama A&M,H,84,74
2019,2,2,Texas Southern,Alabama St.,H,83,59
2019,3,12,Texas Southern,Southern U.,H,80,70
2019,3,9,Texas Southern,Southern U.,H,77,87
2019,1,21,Texas Southern,Jackson St.,H,75,65
2019,3,16,Texas Southern,Prairie View,N,86,92
2019,3,15,Texas Southern,Alabama St.,N,80,66
2018,12,29,Texas St.,Howard,H,105,29
2018,12,8,Texas St.,Houston Baptist,H,90,80
2019,3,23,Texas St.,FIU,H,81,87
2019,1,17,Texas St.,Little Rock,H,80,62
2019,1,19,Texas St.,Arkansas St.,H,77,64
2019,2,2,Texas St.,UT Arlington,H,77,84
2018,11,28,Texas St.,Rice,H,74,60
2019,2,7,Texas St.,Appalachian St.,H,74,71
2019,1,3,Texas St.,Ga. Southern,H,73,70
2019,1,5,Texas St.,Georgia St.,H,69,73
2018,11,9,Texas St.,Air Force,H,67,57
2019,2,9,Texas St.,Coastal Caro.,H,65,57
2019,2,23,Texas St.,Louisiana,H,64,62
2019,2,21,Texas St.,La.-Monroe,H,60,63
2018,11,23,Texas St.,USC Upstate,N,82,50
2019,3,15,Texas St.,South Alabama,N,79,67
2018,11,21,Texas St.,Cal Poly,N,54,42
2019,3,16,Texas St.,Georgia St.,N,46,59
2018,11,24,Texas Tech,Northern Colo.,H,93,62
2019,2,23,Texas Tech,Kansas,H,91,62
2018,11,6,Texas Tech,Incarnate Word,H,87,37
2019,2,16,Texas Tech,Baylor,H,86,61
2018,11,9,Texas Tech,Mississippi Val.,H,84,52
2019,1,28,Texas Tech,TCU,H,84,65
2019,2,27,Texas Tech,Oklahoma St.,H,84,80
2018,12,15,Texas Tech,Abilene Christian,H,82,48
2019,2,4,Texas Tech,West Virginia,H,81,50
2018,12,12,Texas Tech,Northwestern St.,H,79,44
2018,12,28,Texas Tech,UTRGV,H,71,46
2019,3,4,Texas Tech,Texas,H,70,51
2019,1,26,Texas Tech,Arkansas,H,67,64
2019,1,8,Texas Tech,Oklahoma,H,66,59
2018,12,5,Texas Tech,Ark.-Pine Bluff,H,65,47
2019,1,16,Texas Tech,Iowa St.,H,64,68
2019,1,5,Texas Tech,Kansas St.,H,63,57
2018,11,13,Texas Tech,Southeastern La.,H,59,40
2018,11,19,Texas Tech,Southern California,N,78,63
2018,12,1,Texas Tech,Memphis,N,78,67
2019,3,24,Texas Tech,Buffalo,N,78,58
2019,3,30,Texas Tech,Gonzaga,N,75,69
2019,3,14,Texas Tech,West Virginia,N,74,79
2019,3,22,Texas Tech,Northern Ky.,N,72,57
2018,11,20,Texas Tech,Nebraska,N,70,52
2019,3,28,Texas Tech,Michigan,N,63,44
2019,4,6,Texas Tech,Michigan St.,N,61,51
2018,12,20,Texas Tech,Duke,N,58,69
2018,12,5,The Citadel,Charlotte,H,127,93
2018,11,27,The Citadel,High Point,H,112,87
2019,2,28,The Citadel,UNC Greensboro,H,96,100
2018,12,29,The Citadel,Longwood,H,94,110
2019,2,23,The Citadel,Samford,H,87,83
2018,12,15,The Citadel,Southeast Mo. St.,H,86,74
2019,1,26,The Citadel,VMI,H,84,82
2019,1,12,The Citadel,Western Caro.,H,82,94
2018,12,1,The Citadel,Mercer,H,79,69
2019,1,10,The Citadel,ETSU,H,73,98
2019,2,21,The Citadel,Chattanooga,H,65,68
2019,1,31,The Citadel,Furman,H,61,71
2019,2,2,The Citadel,Wofford,H,61,99
2019,3,8,The Citadel,Samford,N,71,100
2018,12,5,Toledo,Detroit Mercy,H,101,57
2018,12,19,Toledo,Cornell,H,86,70
2018,12,15,Toledo,Middle Tenn.,H,84,62
2019,2,15,Toledo,Buffalo,H,82,88
2018,11,28,Toledo,North Ala.,H,80,59
2018,12,1,Toledo,Cleveland St.,H,80,67
2018,12,29,Toledo,Penn,H,77,45
2019,1,26,Toledo,Central Mich.,H,76,72
2019,3,5,Toledo,Western Mich.,H,76,57
2019,1,18,Toledo,Ohio,H,75,52
2019,1,15,Toledo,Miami (OH),H,71,59
2019,1,4,Toledo,Ball St.,H,64,79
2019,3,8,Toledo,Eastern Mich.,H,64,58
2019,2,5,Toledo,Akron,H,63,52
2019,2,23,Toledo,Northern Ill.,H,57,54
2018,11,19,Toledo,FGCU,N,90,62
2018,11,20,Toledo,Louisiana,N,77,64
2019,3,14,Toledo,Northern Ill.,N,76,80
2018,11,21,Toledo,UC Irvine,N,67,60
2019,2,16,Towson,Drexel,H,92,77
2018,11,25,Towson,Loyola Maryland,H,85,69
2019,1,24,Towson,Northeastern,H,75,72
2019,1,9,Towson,Cornell,H,74,86
2019,2,14,Towson,Delaware,H,71,78
2019,2,9,Towson,James Madison,H,66,59
2019,3,2,Towson,Elon,H,66,86
2019,2,28,Towson,William & Mary,H,65,67
2018,11,30,Towson,Vermont,H,64,70
2019,1,5,Towson,UNCW,H,61,67
2019,1,26,Towson,Hofstra,H,61,84
2019,1,3,Towson,Col. of Charleston,H,55,67
2018,12,21,Towson,Tulane,N,73,55
2019,3,9,Towson,James Madison,N,73,74
2018,11,17,Towson,Fla. Atlantic,N,71,85
2018,12,8,Towson,Morgan St.,N,69,74
2018,11,16,Towson,Pepperdine,N,65,74
2018,11,18,Towson,North Dakota St.,N,51,76
2018,12,22,Towson,La Salle,N,51,57
2019,1,5,Troy,Appalachian St.,H,89,85
2019,2,9,Troy,Arkansas St.,H,84,79
2018,11,18,Troy,Central Ark.,H,82,77
2019,1,17,Troy,Ga. Southern,H,82,90
2018,11,24,Troy,North Ala.,H,77,58
2019,1,19,Troy,Georgia St.,H,77,75
2019,1,3,Troy,Coastal Caro.,H,75,88
2018,11,29,Troy,Austin Peay,H,74,79
2018,12,29,Troy,Ark.-Pine Bluff,H,71,63
2019,2,7,Troy,Little Rock,H,70,84
2018,11,15,Troy,Southern Miss.,H,66,81
2019,3,2,Troy,UT Arlington,H,66,79
2019,2,23,Troy,South Alabama,H,52,68
2019,2,28,Troy,Texas St.,H,44,58
2018,12,5,Tulane,UT Martin,H,87,74
2018,11,13,Tulane,Coastal Caro.,H,81,76
2019,2,23,Tulane,East Carolina,H,81,85
2019,1,13,Tulane,Memphis,H,79,83
2019,3,9,Tulane,Wichita St.,H,79,82
2018,12,17,Tulane,Texas Southern,H,77,70
2018,11,28,Tulane,Georgia St.,H,76,80
2019,3,6,Tulane,South Fla.,H,70,75
2018,11,11,Tulane,Florida St.,H,69,80
2019,2,2,Tulane,Temple,H,67,75
2019,1,4,Tulane,SMU,H,65,74
2018,12,1,Tulane,Southeastern La.,H,61,62
2019,2,14,Tulane,Tulsa,H,57,80
2019,1,23,Tulane,UCF,H,50,75
2019,2,17,Tulane,Houston,H,50,85
2018,11,19,Tulane,South Dakota St.,N,84,80
2018,11,21,Tulane,Louisiana,N,61,68
2018,12,22,Tulane,Alabama A&M,N,59,67
2018,11,20,Tulane,UC Irvine,N,55,67
2018,12,21,Tulane,Towson,N,55,73
2019,1,30,Tulsa,Memphis,H,95,79
2019,3,3,Tulsa,East Carolina,H,91,78
2019,1,16,Tulsa,UConn,H,89,83
2018,11,19,Tulsa,Little Rock,H,88,78
2018,11,16,Tulsa,California Baptist,H,82,79
2019,1,5,Tulsa,South Fla.,H,78,75
2019,2,9,Tulsa,Temple,H,76,58
2018,11,10,Tulsa,South Carolina St.,H,74,52
2018,12,5,Tulsa,Oklahoma St.,H,74,71
2018,11,6,Tulsa,Alcorn,H,73,56
2018,11,27,Tulsa,UT Arlington,H,72,58
2019,2,28,Tulsa,Tulane,H,72,64
2018,12,13,Tulsa,New Orleans,H,70,60
2019,1,10,Tulsa,Cincinnati,H,65,70
2019,1,27,Tulsa,Houston,H,65,77
2019,2,20,Tulsa,Wichita St.,H,60,81
2018,12,8,Tulsa,Kansas St.,H,47,46
2018,11,22,Tulsa,Nevada,N,86,96
2018,12,16,Tulsa,Dayton,N,72,67
2018,11,23,Tulsa,Southern Ill.,N,69,79
2019,3,14,Tulsa,SMU,N,65,74
2019,1,5,UAB,FIU,H,84,65
2019,1,19,UAB,UTSA,H,83,73
2019,2,2,UAB,Middle Tenn.,H,78,79
2018,12,18,UAB,Alcorn,H,76,49
2019,1,17,UAB,UTEP,H,76,63
2018,11,6,UAB,Mercer,H,75,67
2018,11,14,UAB,New Orleans,H,75,68
2018,12,4,UAB,North Ala.,H,73,67
2018,12,21,UAB,Troy,H,73,74
2019,1,3,UAB,Fla. Atlantic,H,67,50
2019,2,28,UAB,Western Ky.,H,67,73
2019,3,9,UAB,Old Dominion,H,64,50
2019,2,9,UAB,Charlotte,H,62,69
2019,2,7,UAB,Old Dominion,H,59,70
2019,3,14,UAB,UTSA,N,85,76
2018,12,15,UAB,Auburn,N,71,75
2019,3,13,UAB,Middle Tenn.,N,70,61
2018,11,25,UAB,Canisius,N,68,58
2018,11,22,UAB,Florida St.,N,63,81
2019,3,15,UAB,Old Dominion,N,59,61
2018,11,23,UAB,Col. of Charleston,N,51,74
2019,2,16,UC Davis,Long Beach St.,H,77,73
2019,2,13,UC Davis,CSUN,H,76,59
2019,1,19,UC Davis,Cal Poly,H,75,63
2018,11,29,UC Davis,Northern Ariz.,H,73,57
2019,3,9,UC Davis,UC Riverside,H,70,71
2019,3,7,UC Davis,Hawaii,H,69,76
2019,3,2,UC Davis,Cal St. Fullerton,H,66,59
2019,1,17,UC Davis,UC Santa Barbara,H,58,69
2018,11,9,UC Davis,San Diego,H,57,76
2019,2,28,UC Davis,UC Irvine,H,48,64
2018,11,6,UC Davis,San Francisco,H,42,76
2019,3,14,UC Davis,Cal St. Fullerton,N,71,75
2018,11,17,UC Davis,A&M-Corpus Christi,N,57,54
2018,11,20,UC Davis,Sacramento St.,N,55,58
2018,11,12,UC Irvine,Pacific,H,87,53
2018,11,6,UC Irvine,Idaho,H,86,68
2018,12,15,UC Irvine,Denver,H,86,52
2019,3,9,UC Irvine,CSUN,H,86,74
2019,1,3,UC Irvine,UTRGV,H,85,74
2019,2,16,UC Irvine,UC Santa Barbara,H,83,70
2019,1,26,UC Irvine,UC Riverside,H,82,64
2019,2,21,UC Irvine,Cal Poly,H,74,47
2019,1,10,UC Irvine,UC Davis,H,71,69
2019,1,16,UC Irvine,Long Beach St.,H,70,80
2019,2,9,UC Irvine,Hawaii,H,67,56
2018,12,1,UC Irvine,Utah St.,H,65,89
2018,12,8,UC Irvine,Montana,H,60,51
2019,2,6,UC Irvine,Cal St. Fullerton,H,60,53
2019,3,16,UC Irvine,Cal St. Fullerton,N,92,64
2019,3,15,UC Irvine,Long Beach St.,N,75,67
2019,3,22,UC Irvine,Kansas St.,N,70,64
2018,11,20,UC Irvine,Tulane,N,67,55
2018,11,19,UC Irvine,UTSA,N,65,56
2019,3,14,UC Irvine,UC Riverside,N,63,44
2018,11,21,UC Irvine,Toledo,N,60,67
2019,3,24,UC Irvine,Oregon,N,54,73
2018,12,19,UC Riverside,Pacific,H,87,50
2019,1,9,UC Riverside,CSUN,H,83,84
2018,12,6,UC Riverside,Pepperdine,H,75,71
2019,1,19,UC Riverside,Hawaii,H,75,71
2019,2,2,UC Riverside,UC Davis,H,71,84
2019,2,14,UC Riverside,UC Santa Barbara,H,71,57
2018,11,29,UC Riverside,California Baptist,H,70,80
2019,2,23,UC Riverside,Long Beach St.,H,67,71
2018,12,22,UC Riverside,Loyola Marymount,H,60,53
2019,2,9,UC Riverside,Cal St. Fullerton,H,54,77
2019,3,2,UC Riverside,UC Irvine,H,47,68
2019,1,31,UC Riverside,Cal Poly,H,45,71
2018,11,23,UC Riverside,Elon,N,77,64
2018,11,24,UC Riverside,Abilene Christian,N,48,60
2019,3,14,UC Riverside,UC Irvine,N,44,63
2018,11,17,UC Santa Barbara,Montana St.,H,88,69
2018,12,22,UC Santa Barbara,Idaho St.,H,84,65
2019,2,23,UC Santa Barbara,Cal St. Fullerton,H,82,67
2019,2,21,UC Santa Barbara,Hawaii,H,79,61
2018,11,29,UC Santa Barbara,Sacramento St.,H,75,58
2018,12,29,UC Santa Barbara,San Francisco,H,73,71
2019,1,12,UC Santa Barbara,UC Riverside,H,72,64
2019,2,6,UC Santa Barbara,CSUN,H,70,64
2019,1,9,UC Santa Barbara,Cal Poly,H,65,56
2019,2,28,UC Santa Barbara,Long Beach St.,H,64,69
2019,1,31,UC Santa Barbara,UC Irvine,H,62,66
2019,2,9,UC Santa Barbara,UC Davis,H,57,61
2018,12,8,UC Santa Barbara,Ark.-Pine Bluff,H,55,45
2018,11,23,UC Santa Barbara,Portland St.,N,76,69
2019,3,14,UC Santa Barbara,CSUN,N,71,68
2018,11,24,UC Santa Barbara,Idaho,N,66,55
2019,3,15,UC Santa Barbara,Cal St. Fullerton,N,58,64
2018,12,11,UCF,Ga. Southern,H,95,88
2019,2,24,UCF,SMU,H,95,48
2018,12,16,UCF,Stetson,H,90,65
2018,11,6,UCF,Rider,H,84,70
2018,11,11,UCF,Fla. Atlantic,H,79,80
2019,2,16,UCF,Memphis,H,79,72
2019,1,2,UCF,Temple,H,78,73
2019,2,13,UCF,South Fla.,H,78,65
2018,12,21,UCF,Illinois St.,H,77,56
2019,1,13,UCF,East Carolina,H,76,65
2019,1,31,UCF,UConn,H,73,67
2018,11,29,UCF,Alabama,H,70,64
2018,12,8,UCF,Grambling,H,70,45
2019,2,7,UCF,Houston,H,68,77
2018,11,24,UCF,Northern Ky.,H,66,53
2019,1,19,UCF,Tulsa,H,64,62
2019,3,7,UCF,Cincinnati,H,58,55
2018,11,18,UCF,Western Ky.,N,78,62
2018,11,16,UCF,Saint Joseph's,N,77,57
2019,3,24,UCF,Duke,N,76,77
2019,3,22,UCF,VCU,N,73,58
2018,11,15,UCF,Cal St. Fullerton,N,68,52
2019,1,5,UCLA,California,H,98,83
2018,11,6,UCLA,Purdue Fort Wayne,H,96,71
2018,11,16,UCLA,Saint Francis (PA),H,95,58
2019,2,28,UCLA,Southern California,H,93,88
2019,1,3,UCLA,Stanford,H,92,70
2019,2,9,UCLA,Utah,H,92,93
2018,11,9,UCLA,Long Beach St.,H,91,80
2019,1,26,UCLA,Arizona,H,90,69
2019,2,23,UCLA,Oregon,H,90,83
2018,12,2,UCLA,Loyola Marymount,H,82,58
2018,11,19,UCLA,Presbyterian,H,80,65
2018,11,28,UCLA,Hawaii,H,80,61
2019,1,24,UCLA,Arizona St.,H,73,84
2019,2,6,UCLA,Colorado,H,73,84
2018,12,15,UCLA,Belmont,H,72,74
2019,2,21,UCLA,Oregon St.,H,68,67
2018,12,8,UCLA,Notre Dame,H,65,62
2018,12,29,UCLA,Liberty,H,58,73
2019,3,13,UCLA,Stanford,N,79,72
2018,11,23,UCLA,North Carolina,N,78,94
2019,3,14,UCLA,Arizona St.,N,72,83
2018,11,22,UCLA,Michigan St.,N,67,87
2018,12,22,UCLA,Ohio St.,N,66,80
2018,11,27,UConn,UMass Lowell,H,97,75
2018,12,18,UConn,Drexel,H,97,65
2018,11,11,UConn,UMKC,H,94,66
2018,11,20,UConn,Cornell,H,91,74
2018,11,25,UConn,New Hampshire,H,91,66
2018,12,5,UConn,Lafayette,H,90,63
2019,1,19,UConn,Tulane,H,87,71
2018,11,8,UConn,Morehead St.,H,80,70
2019,1,26,UConn,Wichita St.,H,80,60
2019,1,10,UConn,SMU,H,76,64
2019,2,3,UConn,East Carolina,H,76,52
2018,12,2,UConn,Arizona,H,72,76
2019,3,7,UConn,Temple,H,71,78
2019,2,14,UConn,Houston,H,63,71
2018,12,15,UConn,Manhattan,H,61,46
2019,2,24,UConn,Cincinnati,H,60,64
2019,3,3,UConn,South Fla.,H,60,58
2019,1,5,UConn,UCF,H,53,65
2018,11,15,UConn,Syracuse,N,83,76
2019,3,14,UConn,South Fla.,N,80,73
2018,11,16,UConn,Iowa,N,72,91
2018,12,8,UConn,Florida St.,N,71,79
2018,12,22,UConn,Villanova,N,58,81
2019,3,15,UConn,Houston,N,45,84
2018,11,15,UIC,William & Mary,H,100,95
2018,12,5,UIC,Illinois St.,H,94,75
2019,1,24,UIC,Detroit Mercy,H,79,67
2019,1,10,UIC,Youngstown St.,H,78,63
2019,2,24,UIC,Milwaukee,H,74,59
2019,1,12,UIC,Cleveland St.,H,73,56
2018,11,17,UIC,Bradley,H,71,70
2019,2,3,UIC,Northern Ky.,H,69,67
2019,1,26,UIC,Oakland,H,67,80
2019,2,1,UIC,Wright St.,H,67,53
2018,12,1,UIC,Loyola Chicago,H,64,73
2019,1,4,UIC,IUPUI,H,64,66
2018,12,17,UIC,Incarnate Word,H,63,57
2019,2,22,UIC,Green Bay,H,62,63
2018,12,21,UMass Lowell,Loyola Maryland,H,97,79
2018,12,1,UMass Lowell,NJIT,H,94,71
2018,11,10,UMass Lowell,Wagner,H,88,84
2019,1,16,UMass Lowell,Albany (NY),H,84,72
2019,1,12,UMass Lowell,UMBC,H,74,63
2019,2,23,UMass Lowell,Hartford,H,73,75
2019,2,6,UMass Lowell,New Hampshire,H,72,62
2019,2,21,UMass Lowell,Binghamton,H,66,81
2019,2,2,UMass Lowell,Vermont,H,65,74
2019,1,5,UMass Lowell,Stony Brook,H,63,75
2019,1,30,UMass Lowell,Maine,H,59,78
2018,11,18,UMass Lowell,Sacred Heart,N,94,90
2018,11,17,UMass Lowell,Army West Point,N,92,85
2019,3,12,UMBC,Hartford,H,90,85
2018,12,11,UMBC,Towson,H,76,80
2018,11,12,UMBC,Manhattan,H,75,52
2019,2,16,UMBC,UMass Lowell,H,70,66
2018,11,24,UMBC,American,H,69,73
2019,1,16,UMBC,Binghamton,H,68,49
2019,1,19,UMBC,Albany (NY),H,65,64
2019,2,21,UMBC,Vermont,H,65,56
2019,1,5,UMBC,Maine,H,61,52
2019,2,6,UMBC,Hartford,H,61,70
2019,1,30,UMBC,Stony Brook,H,57,49
2019,3,2,UMBC,New Hampshire,H,56,53
2018,12,16,UMBC,FGCU,H,53,76
2018,11,16,UMBC,Air Force,N,77,72
2018,11,17,UMBC,High Point,N,68,59
2018,11,19,UMBC,South Dakota,N,52,58
2019,3,4,UMES,Morgan St.,H,78,73
2018,11,24,UMES,Penn,H,77,52
2019,3,7,UMES,Delaware St.,H,70,64
2018,11,13,UMES,Longwood,H,63,66
2019,2,2,UMES,South Carolina St.,H,63,61
2019,2,4,UMES,Savannah St.,H,63,68
2018,11,30,UMES,Delaware,H,62,71
2019,1,14,UMES,N.C. A&T,H,58,67
2019,2,16,UMES,Coppin St.,H,55,58
2019,1,12,UMES,N.C. Central,H,48,61
2019,1,7,UMES,Howard,H,39,79
2019,3,12,UMES,South Carolina St.,N,54,63
2018,12,22,UMKC,Elon,H,95,59
2019,2,14,UMKC,Grand Canyon,H,87,75
2019,1,10,UMKC,California Baptist,H,84,68
2018,12,15,UMKC,McNeese,H,80,67
2019,1,5,UMKC,Chicago St.,H,80,72
2019,2,16,UMKC,CSU Bakersfield,H,75,67
2019,3,2,UMKC,UTRGV,H,70,75
2019,1,24,UMKC,Utah Valley,H,67,75
2018,12,13,UMKC,Milwaukee,H,66,69
2018,11,21,UMKC,Drake,H,63,66
2019,1,26,UMKC,Seattle U,H,63,54
2019,2,28,UMKC,New Mexico St.,H,55,75
2018,11,16,UMKC,Morehead St.,N,89,99
2019,3,14,UMKC,Utah Valley,N,64,71
2019,2,9,UNC Asheville,Charleston So.,H,75,85
2019,3,2,UNC Asheville,High Point,H,74,79
2019,1,30,UNC Asheville,USC Upstate,H,71,62
2019,1,5,UNC Asheville,Winthrop,H,65,80
2019,1,19,UNC Asheville,Radford,H,63,71
2018,12,8,UNC Asheville,Western Caro.,H,59,71
2019,2,21,UNC Asheville,Gardner-Webb,H,55,65
2019,2,23,UNC Asheville,Presbyterian,H,55,71
2019,1,16,UNC Asheville,Campbell,H,53,70
2018,11,25,UNC Asheville,Furman,H,51,65
2018,11,17,UNC Asheville,Coastal Caro.,N,52,78
2018,11,18,UNC Asheville,Manhattan,N,38,54
2018,11,16,UNC Greensboro,Charlotte,H,105,57
2019,1,31,UNC Greensboro,VMI,H,93,66
2019,1,12,UNC Greensboro,Furman,H,89,79
2019,1,26,UNC Greensboro,Mercer,H,88,81
2018,12,29,UNC Greensboro,Chattanooga,H,85,72
2019,3,19,UNC Greensboro,Campbell,H,84,69
2019,1,24,UNC Greensboro,The Citadel,H,83,60
2019,2,21,UNC Greensboro,Western Caro.,H,79,76
2018,12,12,UNC Greensboro,Coppin St.,H,77,54
2019,2,7,UNC Greensboro,Samford,H,75,67
2018,11,19,UNC Greensboro,Prairie View,H,74,66
2019,3,23,UNC Greensboro,Lipscomb,H,69,86
