year,month,day,team,opponent,location,teamscore,oppscore
2024,11,30,New Mexico St.,Bowling Green,N,60,61
2025,2,3,New Orleans,SFA,H,85,88
2025,1,6,New Orleans,A&M-Corpus Christi,H,83,97
2025,1,25,New Orleans,Houston Christian,H,76,86
2025,1,11,New Orleans,Southeastern La.,H,71,91
2025,2,24,New Orleans,Tex. A&M-Commerce,H,71,73
2025,2,22,New Orleans,Northwestern St.,H,66,73
2025,1,4,New Orleans,UTRGV,H,64,76
2025,2,15,New Orleans,McNeese,H,64,78
2025,2,17,New Orleans,Nicholls,H,62,78
2024,11,9,New Orleans,Troy,H,61,78
2025,1,27,New Orleans,UIW,H,58,74
2024,11,14,New Orleans,Lindenwood,N,82,74
2024,11,15,New Orleans,Stonehill,N,54,80
2024,12,29,Niagara,Le Moyne,H,88,69
2025,2,14,Niagara,Mount St. Mary's,H,83,84
2025,1,25,Niagara,Sacred Heart,H,77,86
2025,2,12,Niagara,Canisius,H,71,60
2025,1,10,Niagara,Saint Peter's,H,70,60
2025,3,2,Niagara,Manhattan,H,70,85
2024,12,6,Niagara,Siena,H,69,68
2024,12,14,Niagara,Saint Francis (PA),H,69,66
2025,1,12,Niagara,Rider,H,65,68
2025,1,23,Niagara,Marist,H,65,67
2025,2,28,Niagara,Iona,H,63,65
2024,12,8,Niagara,Merrimack,H,62,80
2024,11,29,Niagara,Binghamton,N,65,62
2024,12,1,Niagara,LIU,N,60,52
2025,2,22,Nicholls,UTRGV,H,93,84
2025,2,8,Nicholls,Tex. A&M-Commerce,H,81,65
2025,2,3,Nicholls,Houston Christian,H,75,67
2025,1,20,Nicholls,Lamar University,H,74,78
2024,12,7,Nicholls,New Orleans,H,73,70
2025,1,18,Nicholls,SFA,H,73,61
2025,2,1,Nicholls,McNeese,H,71,63
2025,2,24,Nicholls,A&M-Corpus Christi,H,71,69
2024,12,5,Nicholls,Southeastern La.,H,67,64
2024,11,8,Nicholls,South Alabama,H,64,70
2024,11,20,Nicholls,Towson,H,64,70
2025,2,10,Nicholls,Northwestern St.,H,60,72
2024,11,12,NIU,Monmouth,H,79,66
2025,1,25,NIU,Ball St.,H,76,66
2025,2,22,NIU,Eastern Mich.,H,76,79
2025,1,28,NIU,Akron,H,70,80
2025,3,1,NIU,Western Mich.,H,70,74
2025,1,14,NIU,Miami (OH),H,69,84
2025,2,11,NIU,Buffalo,H,67,73
2025,1,18,NIU,Central Mich.,H,66,71
2025,2,8,NIU,Louisiana,H,64,66
2025,3,4,NIU,Bowling Green,H,58,71
2025,1,7,NIU,Kent St.,H,50,68
2024,11,20,NIU,Elon,H,48,75
2025,1,30,NJIT,UMass Lowell,H,83,62
2025,2,15,NJIT,Binghamton,H,71,75
2025,2,1,NJIT,Bryant,H,70,92
2024,12,7,NJIT,Navy,H,69,64
2025,1,9,NJIT,UMBC,H,64,87
2025,1,18,NJIT,New Hampshire,H,64,59
2025,2,27,NJIT,Vermont,H,61,71
2025,3,1,NJIT,UAlbany,H,59,86
2024,11,4,NJIT,Penn,H,57,58
2024,11,12,NJIT,Loyola Maryland,H,50,68
2025,1,16,NJIT,Maine,H,44,57
2024,12,14,NJIT,Wagner,H,43,50
2024,11,27,NJIT,Morehead St.,N,78,69
2025,2,17,Norfolk St.,Delaware St.,H,96,84
2025,1,11,Norfolk St.,Coppin St.,H,92,69
2025,1,25,Norfolk St.,Howard,H,92,75
2024,11,9,Norfolk St.,James Madison,H,83,69
2025,1,4,Norfolk St.,UMES,H,81,59
2025,2,3,Norfolk St.,N.C. Central,H,81,78
2025,2,24,Norfolk St.,Morgan St.,H,69,60
2024,12,9,Norfolk St.,Hofstra,H,67,80
2025,2,1,Norfolk St.,South Carolina St.,H,67,65
2024,12,20,Norfolk St.,Grambling,N,76,70
2024,12,19,Norfolk St.,Alabama St.,N,71,54
2024,11,15,North Ala.,Samford,H,96,97
2025,2,1,North Ala.,Central Ark.,H,94,65
2025,2,15,North Ala.,Jacksonville,H,92,79
2025,3,3,North Ala.,Austin Peay,H,90,64
2025,1,4,North Ala.,Eastern Ky.,H,88,67
2025,1,25,North Ala.,Austin Peay,H,88,84
2024,11,11,North Ala.,UT Martin,H,87,69
2024,12,19,North Ala.,Charleston So.,H,86,69
2025,2,13,North Ala.,North Florida,H,83,70
2024,12,4,North Ala.,Tennessee Tech,H,82,59
2025,1,2,North Ala.,Bellarmine,H,82,66
2025,2,18,North Ala.,West Ga.,H,80,62
2025,3,6,North Ala.,Jacksonville,H,78,63
2025,1,23,North Ala.,Lipscomb,H,74,64
2025,2,26,North Ala.,Queens (NC),H,74,69
2024,11,23,North Ala.,ULM,N,74,62
2024,11,15,North Carolina,American,H,107,55
2025,1,25,North Carolina,Boston College,H,102,96
2024,12,29,North Carolina,Campbell,H,97,81
2025,2,19,North Carolina,NC State,H,97,73
2024,12,14,North Carolina,La Salle,H,93,67
2025,3,1,North Carolina,Miami (FL),H,92,73
2024,11,4,North Carolina,Elon,H,90,76
2025,1,7,North Carolina,SMU,H,82,67
2025,2,22,North Carolina,Virginia,H,81,66
2024,12,4,North Carolina,Alabama,H,79,94
2025,1,15,North Carolina,California,H,79,53
2025,1,18,North Carolina,Stanford,H,71,72
2025,3,8,North Carolina,Duke,H,69,82
2024,12,7,North Carolina,Georgia Tech,H,68,65
2025,2,8,North Carolina,Pittsburgh,H,67,66
2024,11,25,North Carolina,Dayton,N,92,90
2024,11,27,North Carolina,Michigan St.,N,91,94
2024,12,17,North Carolina,Florida,N,84,90
2024,12,21,North Carolina,UCLA,N,76,74
2024,11,26,North Carolina,Auburn,N,72,85
2025,1,23,North Dakota,South Dakota,H,93,102
2024,12,18,North Dakota,Alabama,H,90,97
2025,2,15,North Dakota,Oral Roberts,H,88,77
2024,12,15,North Dakota,UTSA,H,85,95
2025,1,2,North Dakota,Omaha,H,85,95
2024,12,7,North Dakota,Weber St.,H,80,75
2025,1,4,North Dakota,St. Thomas (MN),H,80,88
2025,2,1,North Dakota,South Dakota St.,H,80,75
2025,2,22,North Dakota,North Dakota St.,H,79,77
2024,11,14,North Dakota,Utah Valley,H,77,71
2025,1,18,North Dakota,Kansas City,H,76,72
2025,2,13,North Dakota,Denver,H,64,68
2025,3,7,North Dakota,South Dakota St.,N,85,69
2025,3,8,North Dakota,St. Thomas (MN),N,69,85
2024,11,26,North Dakota,Bethune-Cookman,N,67,79
2024,11,27,North Dakota,Southeastern La.,N,60,76
2024,12,15,North Dakota St.,Western Mich.,H,98,62
2024,12,23,North Dakota St.,CSU Bakersfield,H,94,60
2025,2,13,North Dakota St.,Oral Roberts,H,94,88
2025,2,15,North Dakota St.,Denver,H,89,84
2025,1,25,North Dakota St.,North Dakota,H,87,82
2025,1,2,North Dakota St.,St. Thomas (MN),H,85,89
2024,12,7,North Dakota St.,Northern Colo.,H,82,70
2025,2,26,North Dakota St.,South Dakota,H,82,78
2025,1,4,North Dakota St.,Omaha,H,80,85
2025,1,16,North Dakota St.,Kansas City,H,71,64
2024,11,7,North Dakota St.,Illinois St.,H,68,77
2025,1,30,North Dakota St.,South Dakota St.,H,62,72
2025,3,7,North Dakota St.,South Dakota,N,84,85
2024,11,28,North Dakota St.,Utah Valley,N,83,63
2024,11,27,North Dakota St.,West Ga.,N,73,61
2025,1,29,North Florida,Stetson,H,101,100
2025,2,6,North Florida,Bellarmine,H,95,88
2025,1,16,North Florida,Central Ark.,H,92,80
2024,11,7,North Florida,Charleston So.,H,90,66
2024,12,14,North Florida,UNC Greensboro,H,89,77
2025,1,2,North Florida,Austin Peay,H,89,97
2025,1,18,North Florida,North Ala.,H,84,90
2025,2,26,North Florida,Eastern Ky.,H,81,86
2025,2,20,North Florida,Jacksonville,H,77,73
2024,11,18,North Florida,UNC Asheville,H,75,89
2025,2,8,North Florida,FGCU,H,70,84
2025,1,4,North Florida,Lipscomb,H,64,96
2025,3,2,North Florida,Austin Peay,N,69,90
2024,12,18,North Texas,Mississippi Val.,H,83,42
2025,1,8,North Texas,Rice,H,81,59
2024,11,5,North Texas,Evansville,H,80,63
2024,12,31,North Texas,UAB,H,78,75
2025,1,26,North Texas,Fla. Atlantic,H,77,64
2025,1,22,North Texas,Temple,H,76,67
2025,2,8,North Texas,Tulane,H,76,66
2025,3,6,North Texas,Charlotte,H,75,64
2024,12,20,North Texas,App State,H,68,64
2025,3,3,North Texas,Wichita St.,H,68,66
2025,2,19,North Texas,Tulsa,H,63,44
2024,12,22,North Texas,Houston Christian,H,62,46
2024,11,25,North Texas,Oregon St.,H,58,55
2025,2,1,North Texas,UTSA,H,50,54
2024,11,28,North Texas,UNI,N,68,48
2024,11,29,North Texas,Utah St.,N,57,61
2024,12,3,Northeastern,La Salle,H,82,68
2025,1,2,Northeastern,Delaware,H,80,77
2024,11,13,Northeastern,Harvard,H,78,56
2024,12,8,Northeastern,Colgate,H,78,75
2024,11,10,Northeastern,Princeton,H,76,79
2025,2,8,Northeastern,Hampton,H,75,84
2025,2,15,Northeastern,Stony Brook,H,71,60
2025,1,23,Northeastern,Drexel,H,70,61
2025,2,27,Northeastern,N.C. A&T,H,69,55
2025,2,13,Northeastern,Campbell,H,67,58
2025,1,27,Northeastern,Towson,H,65,75
2025,2,20,Northeastern,Col. of Charleston,H,62,73
2025,1,4,Northeastern,Hofstra,H,37,55
2024,11,16,Northeastern,Central Conn. St.,N,80,62
2025,3,8,Northeastern,Hampton,N,65,70
2024,11,22,Northeastern,FIU,N,60,58
2024,11,24,Northeastern,CSU Bakersfield,N,60,68
2024,12,7,Northern Ariz.,South Dakota,H,95,82
2025,2,22,Northern Ariz.,Eastern Wash.,H,87,67
2025,1,4,Northern Ariz.,Weber St.,H,80,77
2025,2,8,Northern Ariz.,Montana,H,80,83
2025,2,20,Northern Ariz.,Idaho,H,78,83
2025,1,16,Northern Ariz.,Sacramento St.,H,77,53
2024,11,22,Northern Ariz.,UIW,H,75,74
2025,3,1,Northern Ariz.,Northern Colo.,H,73,83
2025,1,18,Northern Ariz.,Portland St.,H,69,80
2025,2,6,Northern Ariz.,Montana St.,H,69,64
2025,1,2,Northern Ariz.,Idaho St.,H,67,72
2024,11,26,Northern Ariz.,Eastern Mich.,N,68,72
2025,3,8,Northern Ariz.,Eastern Wash.,N,66,53
2024,11,23,Northern Colo.,Prairie View,H,114,98
2025,2,20,Northern Colo.,Eastern Wash.,H,95,76
2025,1,4,Northern Colo.,Idaho St.,H,93,92
2025,2,22,Northern Colo.,Idaho,H,92,74
2025,1,2,Northern Colo.,Weber St.,H,89,72
2025,2,1,Northern Colo.,Northern Ariz.,H,87,69
2024,12,16,Northern Colo.,Air Force,H,81,76
2025,2,6,Northern Colo.,Montana,H,78,86
2024,12,4,Northern Colo.,St. Thomas (MN),H,75,87
2025,2,8,Northern Colo.,Montana St.,H,73,66
2025,1,16,Northern Colo.,Portland St.,H,72,69
2025,1,18,Northern Colo.,Sacramento St.,H,68,64
2024,11,14,Northern Colo.,South Dakota St.,N,78,69
2025,3,4,Northern Ky.,Detroit Mercy,H,99,75
2025,3,1,Northern Ky.,Youngstown St.,H,88,79
2024,11,30,Northern Ky.,Bellarmine,H,86,70
2025,2,5,Northern Ky.,Cleveland St.,H,85,75
2025,1,4,Northern Ky.,Green Bay,H,78,60
2025,2,8,Northern Ky.,Robert Morris,H,76,81
2024,12,18,Northern Ky.,Detroit Mercy,H,73,60
2024,12,15,Northern Ky.,Norfolk St.,H,71,62
2025,2,23,Northern Ky.,IU Indy,H,71,67
2025,1,18,Northern Ky.,Wright St.,H,70,78
2025,1,1,Northern Ky.,Purdue Fort Wayne,H,69,68
2024,11,19,Northern Ky.,Cincinnati,H,60,76
2024,11,14,Northern Ky.,Nicholls,H,59,61
2025,1,24,Northern Ky.,Milwaukee,H,59,79
2024,12,21,Northern Ky.,South Carolina St.,H,58,47
2025,1,11,Northern Ky.,Oakland,H,53,68
2024,11,4,Northwestern,Lehigh,H,90,46
2024,12,29,Northwestern,Northeastern,H,85,60
2024,12,21,Northwestern,DePaul,H,84,64
2024,11,12,Northwestern,UIC,H,83,74
2025,1,22,Northwestern,Indiana,H,79,70
2025,2,4,Northwestern,Southern California,H,77,75
2025,1,16,Northwestern,Maryland,H,76,74
2024,11,19,Northwestern,Montana St.,H,72,69
2025,1,29,Northwestern,Rutgers,H,72,79
2024,12,6,Northwestern,Illinois,H,70,66
2025,2,1,Northwestern,Wisconsin,H,69,75
2025,3,3,Northwestern,UCLA,H,69,73
2024,11,22,Northwestern,Pepperdine,H,68,50
2025,1,12,Northwestern,Michigan St.,H,68,78
2025,2,28,Northwestern,Iowa,H,68,57
2024,11,15,Northwestern,Eastern Ill.,H,67,58
2025,2,16,Northwestern,Nebraska,H,64,68
2024,12,15,Northwestern,Georgia Tech,N,71,60
2024,11,28,Northwestern,Butler,N,69,71
2024,11,29,Northwestern,UNLV,N,66,61
2025,2,3,Northwestern St.,UTRGV,H,79,63
2025,1,11,Northwestern St.,Tex. A&M-Commerce,H,75,67
2025,1,20,Northwestern St.,New Orleans,H,73,61
2025,3,3,Northwestern St.,UIW,H,73,57
2024,11,24,Northwestern St.,North Ala.,H,71,58
2025,1,6,Northwestern St.,McNeese,H,69,92
2025,1,4,Northwestern St.,Nicholls,H,68,66
2025,2,15,Northwestern St.,SFA,H,68,70
2025,2,17,Northwestern St.,Lamar University,H,65,75
2025,1,18,Northwestern St.,Southeastern La.,H,64,65
2024,11,22,Northwestern St.,ULM,H,63,65
2025,3,1,Northwestern St.,Houston Christian,H,61,56
2025,3,8,Notre Dame,California,H,112,110
2024,12,22,Notre Dame,Le Moyne,H,91,62
2024,11,6,Notre Dame,Stonehill,H,89,60
2024,11,11,Notre Dame,Buffalo,H,86,77
2025,1,13,Notre Dame,Boston College,H,78,60
2024,11,22,Notre Dame,Elon,H,77,84
2024,12,11,Notre Dame,Dartmouth,H,77,65
2025,2,22,Notre Dame,Pittsburgh,H,76,72
2024,11,19,Notre Dame,North Dakota,H,75,58
2025,1,4,Notre Dame,North Carolina,H,73,74
2025,2,19,Notre Dame,SMU,H,73,97
2025,1,28,Notre Dame,Georgia Tech,H,71,68
2024,12,7,Notre Dame,Syracuse,H,69,64
2025,2,8,Notre Dame,Virginia Tech,H,63,65
2025,2,16,Notre Dame,Louisville,H,60,75
2025,3,5,Notre Dame,Stanford,H,56,54
2024,11,26,Notre Dame,Rutgers,N,84,85
2024,11,30,Notre Dame,Creighton,N,76,80
2024,11,27,Notre Dame,Houston,N,54,65
2025,3,4,Oakland,Green Bay,H,96,72
2025,2,16,Oakland,Detroit Mercy,H,93,83
2025,2,23,Oakland,Cleveland St.,H,91,86
2025,1,22,Oakland,Purdue Fort Wayne,H,76,72
2025,2,1,Oakland,Northern Ky.,H,75,84
2025,2,6,Oakland,Youngstown St.,H,75,84
2025,1,15,Oakland,IU Indy,H,72,59
2025,1,4,Oakland,Robert Morris,H,71,79
2025,1,30,Oakland,Green Bay,H,68,54
2024,12,5,Oakland,Wright St.,H,66,64
2025,1,2,Oakland,Milwaukee,H,65,49
2024,11,21,Oakland,Eastern Mich.,H,64,68
2024,12,23,Oakland,Oregon St.,N,74,80
2024,12,22,Oakland,Loyola Chicago,N,72,71
2024,12,17,Oakland,Michigan St.,N,58,77
2025,1,11,Ohio,NIU,H,108,70
2025,2,4,Ohio,Western Mich.,H,94,69
2024,12,7,Ohio,Morehead St.,H,88,76
2025,1,14,Ohio,Ball St.,H,86,71
2024,11,30,Ohio,Robert Morris,H,84,68
2025,2,18,Ohio,Central Mich.,H,84,82
2025,2,22,Ohio,Akron,H,84,67
2025,1,28,Ohio,Toledo,H,83,86
2024,11,9,Ohio,UNC Asheville,H,82,76
2025,3,4,Ohio,Eastern Mich.,H,79,83
2024,12,18,Ohio,Austin Peay,H,78,58
2025,3,1,Ohio,Miami (OH),H,75,66
2025,1,24,Ohio,Kent St.,H,61,59
2025,2,8,Ohio,App State,H,59,72
2024,11,22,Ohio,Portland,N,85,73
2024,11,21,Ohio,Middle Tenn.,N,81,83
2024,11,24,Ohio,Texas St.,N,65,74
2025,3,4,Ohio St.,Nebraska,H,116,114
2024,11,22,Ohio St.,Campbell,H,104,60
2024,12,29,Ohio St.,Indiana St.,H,103,83
2024,11,25,Ohio St.,Green Bay,H,102,69
2024,12,17,Ohio St.,Valparaiso,H,95,73
2025,2,12,Ohio St.,Washington,H,93,69
2024,11,29,Ohio St.,Pittsburgh,H,90,91
2025,2,16,Ohio St.,Michigan,H,83,86
2025,1,27,Ohio St.,Iowa,H,82,65
2024,11,11,Ohio St.,Youngstown St.,H,81,47
2024,11,19,Ohio St.,Evansville,H,80,30
2024,12,7,Ohio St.,Rutgers,H,80,66
2025,1,17,Ohio St.,Indiana,H,76,77
2025,2,6,Ohio St.,Maryland,H,73,70
2025,1,9,Ohio St.,Oregon,H,71,73
2025,1,3,Ohio St.,Michigan St.,H,62,69
2025,2,20,Ohio St.,Northwestern,H,49,70
2024,12,21,Ohio St.,Kentucky,N,85,65
2024,11,4,Ohio St.,Texas,N,80,72
2024,12,14,Ohio St.,Auburn,N,53,91
2025,2,1,Oklahoma,Vanderbilt,H,97,67
2025,3,5,Oklahoma,Missouri,H,96,84
2024,12,7,Oklahoma,Alcorn,H,94,78
2024,11,4,Oklahoma,Lindenwood,H,93,60
2025,2,22,Oklahoma,Mississippi St.,H,93,87
2024,12,22,Oklahoma,Central Ark.,H,89,66
2024,12,29,Oklahoma,Prairie View,H,89,67
2024,11,16,Oklahoma,Stetson,H,85,64
2024,11,21,Oklahoma,Tex. A&M-Commerce,H,84,56
2025,1,18,Oklahoma,South Carolina,H,82,62
2025,2,26,Oklahoma,Kentucky,H,82,83
2025,2,15,Oklahoma,LSU,H,79,82
2025,1,8,Oklahoma,Texas A&M,H,78,80
2024,12,3,Oklahoma,Georgia Tech,H,76,61
2024,11,11,Oklahoma,Northwestern St.,H,73,57
2025,1,15,Oklahoma,Texas,H,73,77
2025,2,8,Oklahoma,Tennessee,H,52,70
2024,12,18,Oklahoma,Michigan,N,87,86
2024,11,28,Oklahoma,Arizona,N,82,77
2024,12,14,Oklahoma,Oklahoma St.,N,80,65
2024,11,27,Oklahoma,Providence,N,79,77
2024,11,29,Oklahoma,Louisville,N,69,64
2025,2,19,Oklahoma St.,UCF,H,104,95
2024,11,4,Oklahoma St.,Green Bay,H,89,76
2024,12,22,Oklahoma St.,Oral Roberts,H,86,74
2025,2,9,Oklahoma St.,Arizona St.,H,86,73
2024,11,14,Oklahoma St.,Southern Ill.,H,85,78
2025,1,18,Oklahoma St.,Colorado,H,83,73
2025,2,1,Oklahoma St.,Utah,H,81,72
2024,11,10,Oklahoma St.,St. Thomas (MN),H,80,71
2025,1,7,Oklahoma St.,Kansas St.,H,79,66
2025,1,21,Oklahoma St.,Arizona,H,78,92
2025,3,8,Oklahoma St.,Cincinnati,H,78,67
2025,2,25,Oklahoma St.,Iowa St.,H,74,68
2024,12,18,Oklahoma St.,Tarleton St.,H,66,61
2025,2,15,Oklahoma St.,Texas Tech,H,55,93
2024,12,30,Oklahoma St.,Houston,H,47,60
2024,11,22,Oklahoma St.,Miami (FL),N,80,74
2024,11,21,Oklahoma St.,Fla. Atlantic,N,78,86
2024,11,24,Oklahoma St.,Nevada,N,78,90
2024,12,14,Oklahoma St.,Oklahoma,N,65,80
2024,12,2,Old Dominion,William & Mary,H,88,83
2024,11,4,Old Dominion,Buffalo,H,82,83
2025,2,20,Old Dominion,Marshall,H,77,81
2025,2,5,Old Dominion,Texas St.,H,75,64
2025,1,4,Old Dominion,Southern Miss.,H,74,71
2025,1,25,Old Dominion,Coastal Carolina,H,74,52
2024,11,15,Old Dominion,UMES,H,73,71
2024,12,15,Old Dominion,Northeastern,H,71,75
2024,12,7,Old Dominion,George Washington,H,70,78
2025,2,22,Old Dominion,Georgia St.,H,70,76
2025,1,18,Old Dominion,Ga. Southern,H,63,67
2025,1,22,Old Dominion,James Madison,H,60,74
2025,1,2,Old Dominion,Arkansas St.,H,59,78
2025,1,16,Old Dominion,App State,H,43,62
2024,11,25,Old Dominion,High Point,N,67,73
2025,3,5,Old Dominion,Louisiana,N,67,49
2025,3,6,Old Dominion,Texas St.,N,64,61
2025,3,7,Old Dominion,App State,N,61,56
2025,3,8,Old Dominion,Troy,N,59,75
2024,11,26,Old Dominion,Duquesne,N,54,67
2024,11,24,Old Dominion,Boston College,N,52,82
2024,11,21,Ole Miss,Oral Roberts,H,100,68
2025,2,4,Ole Miss,Kentucky,H,98,84
2024,11,4,Ole Miss,LIU,H,90,60
2025,3,1,Ole Miss,Oklahoma,H,87,84
2024,12,7,Ole Miss,Lindenwood,H,86,53
2025,2,1,Ole Miss,Auburn,H,82,92
2024,12,21,Ole Miss,Queens (NC),H,80,62
2025,3,5,Ole Miss,Tennessee,H,78,76
2025,1,11,Ole Miss,LSU,H,77,65
2024,12,17,Ole Miss,Southern U.,H,74,61
2025,1,29,Ole Miss,Texas,H,72,69
2025,2,15,Ole Miss,Mississippi St.,H,71,81
2024,11,8,Ole Miss,Grambling,H,66,64
2024,11,12,Ole Miss,South Alabama,H,64,54
2025,1,4,Ole Miss,Georgia,H,63,51
2025,1,22,Ole Miss,Texas A&M,H,62,63
2024,11,28,Ole Miss,BYU,N,96,85
2024,11,16,Ole Miss,Colorado St.,N,84,69
2024,11,29,Ole Miss,Purdue,N,78,80
2024,12,14,Ole Miss,Southern Miss.,N,77,46
2025,2,22,Omaha,South Dakota,H,93,85
2025,1,23,Omaha,St. Thomas (MN),H,89,78
2025,1,11,Omaha,South Dakota St.,H,87,80
2024,12,21,Omaha,Cal Poly,H,86,82
2025,2,8,Omaha,North Dakota St.,H,85,74
2025,2,6,Omaha,North Dakota,H,80,77
2025,3,1,Omaha,Oral Roberts,H,80,57
2025,2,1,Omaha,Denver,H,78,69
2025,1,8,Omaha,Kansas City,H,77,58
2024,12,4,Omaha,Montana St.,H,65,76
2024,11,30,Omaha,Abilene Christian,H,55,71
2025,3,8,Omaha,South Dakota,N,100,75
2025,3,6,Omaha,Kansas City,N,70,61
2024,11,22,Omaha,Alabama St.,N,67,85
2024,11,24,Omaha,Lamar University,N,65,59
2025,1,9,Oral Roberts,North Dakota St.,H,96,110
2024,12,4,Oral Roberts,Northern Ariz.,H,83,76
2025,1,11,Oral Roberts,North Dakota,H,83,79
2025,1,25,Oral Roberts,Omaha,H,76,84
2025,2,8,Oral Roberts,South Dakota,H,74,75
2025,2,1,Oral Roberts,Kansas City,H,73,67
2025,2,22,Oral Roberts,St. Thomas (MN),H,71,66
2025,2,27,Oral Roberts,South Dakota St.,H,69,77
2025,1,23,Oral Roberts,Denver,H,68,70
2024,12,1,Oral Roberts,Missouri St.,H,67,72
2025,3,5,Oral Roberts,Kansas City,N,56,73
2024,11,4,Oregon,UC Riverside,H,91,76
2024,12,29,Oregon,Weber St.,H,89,49
2025,1,5,Oregon,Maryland,H,83,79
2024,11,17,Oregon,Troy,H,82,61
2025,1,21,Oregon,Washington,H,82,71
2025,3,1,Oregon,Southern California,H,82,61
2025,2,11,Oregon,Northwestern,H,81,75
2024,11,12,Oregon,Portland,H,80,70
2024,11,8,Oregon,Montana,H,79,48
2024,12,15,Oregon,SFA,H,79,61
2025,1,2,Oregon,Illinois,H,77,109
2025,2,16,Oregon,Rutgers,H,75,57
2025,3,4,Oregon,Indiana,H,73,64
2024,12,8,Oregon,UCLA,H,71,73
2025,2,2,Oregon,Nebraska,H,71,77
2025,1,18,Oregon,Purdue,H,58,65
2024,11,30,Oregon,Alabama,N,83,81
2024,11,26,Oregon,Texas A&M,N,80,70
2024,11,27,Oregon,San Diego St.,N,78,68
2024,12,21,Oregon,Stanford,N,76,61
2025,1,16,Oregon St.,Gonzaga,H,97,89
2024,11,30,Oregon St.,UC Davis,H,90,57
2024,12,30,Oregon St.,Portland,H,89,79
2025,1,23,Oregon St.,Pepperdine,H,83,63
2025,1,25,Oregon St.,Santa Clara,H,83,69
2024,12,17,Oregon St.,Sacramento St.,H,82,45
2025,2,6,Oregon St.,Washington St.,H,82,74
2025,1,4,Oregon St.,San Diego,H,81,54
2024,11,4,Oregon St.,Utah Tech,H,80,57
2025,2,15,Oregon St.,Pacific,H,79,65
2024,12,7,Oregon St.,Idaho,H,78,62
2024,11,8,Oregon St.,Weber St.,H,76,48
2024,11,21,Oregon St.,Oregon,H,75,78
2025,2,26,Oregon St.,San Francisco,H,72,74
2024,11,15,Oregon St.,Cal St. Fullerton,H,70,51
2024,12,14,Oregon St.,UC Irvine,H,67,55
2025,2,8,Oregon St.,Saint Mary's (CA),H,49,63
2024,12,23,Oregon St.,Oakland,N,80,74
2024,12,22,Oregon St.,Col. of Charleston,N,74,65
2025,3,8,Oregon St.,Pepperdine,N,73,77
2024,12,25,Oregon St.,Nebraska,N,66,78
2024,11,27,Pacific,Ark.-Pine Bluff,H,83,71
2025,1,2,Pacific,San Francisco,H,81,89
2024,12,18,Pacific,Portland St.,H,75,81
2025,2,22,Pacific,Portland,H,73,81
2024,12,21,Pacific,Idaho,H,72,95
2025,2,6,Pacific,San Diego,H,71,69
2025,1,4,Pacific,Pepperdine,H,70,87
2025,1,30,Pacific,Washington St.,H,70,68
2025,1,23,Pacific,LMU (CA),H,68,73
2025,3,1,Pacific,Santa Clara,H,66,97
2024,11,30,Pacific,Cal St. Fullerton,H,64,55
2025,2,8,Pacific,Gonzaga,H,61,78
2024,11,14,Pacific,Northern Ariz.,H,57,60
2025,1,11,Pacific,Oregon St.,H,55,91
2024,11,8,Pacific,San Jose St.,N,80,67
2025,3,6,Pacific,San Diego,N,77,81
2025,1,25,Penn,Columbia,H,93,78
2025,2,21,Penn,Dartmouth,H,88,75
2024,11,7,Penn,UMES,H,85,84
2024,12,20,Penn,Rider,H,79,66
2025,1,31,Penn,Brown,H,79,88
2024,11,29,Penn,Navy,H,78,86
2025,2,22,Penn,Harvard,H,78,79
2024,11,30,Penn,Maine,H,77,64
2025,1,18,Penn,Cornell,H,76,86
2024,11,15,Penn,Saint Joseph's,H,69,86
2025,2,1,Penn,Yale,H,61,90
2025,2,7,Penn,Princeton,H,59,61
2024,12,1,Penn,Elon,H,53,68
2024,12,7,Penn,Drexel,N,47,60
2024,11,4,Penn St.,Binghamton,H,108,66
2024,11,8,Penn St.,UMBC,H,103,54
2024,11,20,Penn St.,Purdue Fort Wayne,H,102,89
2024,12,14,Penn St.,Coppin St.,H,99,51
2024,11,12,Penn St.,Saint Francis (PA),H,92,62
2025,2,19,Penn St.,Nebraska,H,89,72
2024,12,1,Penn St.,Buffalo,H,87,64
2024,12,29,Penn St.,Penn,H,86,66
2025,1,2,Penn St.,Northwestern,H,84,80
2024,12,5,Penn St.,Purdue,H,81,70
2025,1,12,Penn St.,Oregon,H,81,82
2025,1,20,Penn St.,Rutgers,H,80,72
2025,2,15,Penn St.,Washington,H,73,75
2025,1,5,Penn St.,Indiana,H,71,77
2025,1,30,Penn St.,Ohio St.,H,64,83
2025,3,1,Penn St.,Maryland,H,64,68
2025,2,4,Penn St.,Minnesota,H,61,69
2024,11,15,Penn St.,Virginia Tech,N,86,64
2024,11,25,Penn St.,Fordham,N,85,66
2024,11,26,Penn St.,Clemson,N,67,75
2025,2,13,Pepperdine,San Diego,H,88,81
2024,12,14,Pepperdine,Northern Ariz.,H,86,76
2024,12,7,Pepperdine,Grambling,H,85,57
2024,12,21,Pepperdine,UC Davis,H,85,46
2025,3,1,Pepperdine,Washington St.,H,83,90
2024,12,30,Pepperdine,Gonzaga,H,82,89
2025,2,20,Pepperdine,Oregon St.,H,78,84
2024,11,6,Pepperdine,Western Ill.,H,77,64
2024,12,19,Pepperdine,Long Beach St.,H,76,79
2025,2,1,Pepperdine,Portland,H,64,84
2024,11,26,Pepperdine,Cal St. Fullerton,H,63,72
