year,month,day,team,opponent,location,teamscore,oppscore
2021,12,4,Southern Ill.,Southern Miss.,H,66,41
2022,2,15,Southern Ill.,Bradley,H,65,57
2022,1,19,Southern Ill.,Indiana St.,H,63,55
2021,11,26,Southern Ill.,Alcorn,H,62,59
2022,1,17,Southern Ill.,Drake,H,59,60
2022,2,2,Southern Ill.,Missouri St.,H,54,69
2022,1,27,Southern Ill.,Loyola Chicago,H,39,44
2021,11,19,Southern Ill.,Colorado,N,67,63
2021,11,22,Southern Ill.,Creighton,N,64,66
2022,3,4,Southern Ill.,Drake,N,52,65
2021,11,21,Southern Ill.,Northeastern,N,47,59
2021,11,21,Southern Miss.,Lamar University,H,82,75
2022,2,17,Southern Miss.,UTSA,H,79,98
2022,2,14,Southern Miss.,Western Ky.,H,77,87
2022,2,19,Southern Miss.,UTEP,H,70,84
2022,3,2,Southern Miss.,UAB,H,68,81
2022,3,5,Southern Miss.,Charlotte,H,67,70
2022,1,16,Southern Miss.,Louisiana Tech,H,62,76
2022,1,29,Southern Miss.,Rice,H,62,76
2022,2,21,Southern Miss.,Marshall,H,60,74
2022,1,27,Southern Miss.,North Texas,H,54,63
2021,12,14,Southern Miss.,Jacksonville,H,51,62
2021,11,12,Southern Miss.,Louisiana,H,45,66
2021,11,24,Southern Miss.,UNCW,N,80,66
2022,3,8,Southern Miss.,UTSA,N,67,64
2021,11,25,Southern Miss.,UC San Diego,N,56,55
2022,1,24,Southern U.,Mississippi Val.,H,100,72
2022,1,22,Southern U.,Ark.-Pine Bluff,H,99,51
2022,2,26,Southern U.,Bethune-Cookman,H,84,87
2022,2,5,Southern U.,Alabama A&M,H,73,64
2021,12,11,Southern U.,Southeastern La.,H,72,66
2022,2,7,Southern U.,Alabama St.,H,72,58
2022,1,3,Southern U.,Texas Southern,H,63,50
2022,2,28,Southern U.,Florida A&M,H,58,51
2022,2,19,Southern U.,Grambling,H,57,61
2021,12,22,Southern Utah,Dixie St.,H,87,59
2022,1,17,Southern Utah,Portland St.,H,86,76
2022,1,22,Southern Utah,Idaho St.,H,86,74
2022,1,24,Southern Utah,Weber St.,H,84,92
2022,2,5,Southern Utah,Eastern Wash.,H,84,72
2022,2,24,Southern Utah,Montana,H,82,74
2022,1,1,Southern Utah,Northern Colo.,H,81,91
2022,1,31,Southern Utah,Northern Ariz.,H,78,66
2022,2,3,Southern Utah,Idaho,H,75,59
2022,2,19,Southern Utah,Montana St.,H,71,76
2021,12,30,Southern Utah,Sacramento St.,H,64,51
2021,12,8,Southern Utah,Utah Valley,H,60,56
2021,11,23,Southern Utah,Yale,N,88,85
2021,11,24,Southern Utah,Bowling Green,N,87,73
2021,12,1,St. Bonaventure,Coppin St.,H,93,81
2021,12,8,St. Bonaventure,Loyola Maryland,H,84,71
2022,2,14,St. Bonaventure,Saint Louis,H,83,79
2022,2,16,St. Bonaventure,Massachusetts,H,83,71
2022,2,19,St. Bonaventure,Duquesne,H,81,55
2021,11,27,St. Bonaventure,UNI,H,80,90
2022,1,29,St. Bonaventure,Saint Joseph's,H,80,69
2022,2,1,St. Bonaventure,Davidson,H,76,81
2022,2,8,St. Bonaventure,Fordham,H,76,51
2021,11,9,St. Bonaventure,Siena,H,75,47
2022,1,14,St. Bonaventure,VCU,H,73,53
2022,2,22,St. Bonaventure,Rhode Island,H,73,55
2022,3,4,St. Bonaventure,Richmond,H,72,65
2021,11,14,St. Bonaventure,Canisius,H,69,60
2021,12,4,St. Bonaventure,Buffalo,H,68,65
2021,11,21,St. Bonaventure,Marquette,N,70,54
2021,11,19,St. Bonaventure,Clemson,N,68,65
2021,11,18,St. Bonaventure,Boise St.,N,67,61
2021,12,11,St. Bonaventure,UConn,N,64,74
2021,12,17,St. Bonaventure,Virginia Tech,N,49,86
2022,2,3,St. Francis Brooklyn,Fairleigh Dickinson,H,81,64
2021,11,13,St. Francis Brooklyn,St. Thomas (MN),H,73,91
2022,1,6,St. Francis Brooklyn,Saint Francis (PA),H,70,53
2022,1,30,St. Francis Brooklyn,Wagner,H,69,72
2022,2,24,St. Francis Brooklyn,Bryant,H,69,86
2022,1,17,St. Francis Brooklyn,LIU,H,65,80
2022,2,5,St. Francis Brooklyn,Sacred Heart,H,62,66
2022,1,8,St. Francis Brooklyn,Mount St. Mary's,H,61,69
2021,12,5,St. Francis Brooklyn,Hartford,H,55,68
2021,12,31,St. Francis Brooklyn,Central Conn. St.,H,55,67
2022,2,26,St. Francis Brooklyn,Merrimack,H,52,72
2021,11,27,St. Francis Brooklyn,N.C. A&T,N,67,73
2021,11,26,St. Francis Brooklyn,McNeese,N,59,71
2021,11,9,St. John's (NY),Mississippi Val.,H,119,61
2021,11,13,St. John's (NY),Saint Peter's,H,91,70
2022,2,18,St. John's (NY),Butler,H,91,57
2022,1,5,St. John's (NY),DePaul,H,89,84
2021,12,9,St. John's (NY),Monmouth,H,88,83
2022,1,16,St. John's (NY),Georgetown,H,88,69
2021,11,20,St. John's (NY),Fairleigh Dickinson,H,87,74
2021,12,5,St. John's (NY),Fordham,H,83,69
2021,12,12,St. John's (NY),Colgate,H,82,64
2022,2,1,St. John's (NY),Providence,H,82,86
2022,3,2,St. John's (NY),Xavier,H,81,66
2022,2,23,St. John's (NY),Creighton,H,78,81
2021,11,27,St. John's (NY),NJIT,H,77,68
2021,11,23,St. John's (NY),St. Francis Brooklyn,H,76,70
2021,12,3,St. John's (NY),Kansas,H,75,95
2022,2,8,St. John's (NY),Villanova,H,69,75
2022,1,22,St. John's (NY),Seton Hall,H,60,66
2022,2,13,St. John's (NY),UConn,H,60,63
2021,12,18,St. John's (NY),Pittsburgh,H,57,59
2022,2,26,St. Thomas (MN),Omaha,H,95,74
2022,1,1,St. Thomas (MN),Western Ill.,H,89,66
2022,2,24,St. Thomas (MN),Denver,H,80,91
2022,1,22,St. Thomas (MN),South Dakota,H,79,90
2022,1,20,St. Thomas (MN),South Dakota St.,H,77,92
2022,2,10,St. Thomas (MN),North Dakota,H,70,78
2022,2,8,St. Thomas (MN),Kansas City,H,67,76
2022,1,6,St. Thomas (MN),Oral Roberts,H,66,81
2021,12,11,St. Thomas (MN),Montana St.,H,65,72
2022,2,12,St. Thomas (MN),North Dakota St.,H,64,75
2021,11,21,St. Thomas (MN),SIUE,N,86,73
2021,11,20,St. Thomas (MN),Niagara,N,76,67
2021,12,16,Stanford,Dartmouth,H,89,78
2022,2,6,Stanford,Washington,H,87,69
2021,11,23,Stanford,N.C. A&T,H,79,65
2022,1,22,Stanford,Arizona St.,H,79,76
2021,11,15,Stanford,San Jose St.,H,76,62
2022,1,11,Stanford,Southern California,H,75,69
2021,11,17,Stanford,Valparaiso,H,74,60
2021,12,12,Stanford,Oregon,H,72,69
2022,2,8,Stanford,UCLA,H,70,79
2021,11,9,Stanford,Tarleton St.,H,62,50
2022,2,3,Stanford,Washington St.,H,60,66
2022,1,20,Stanford,Arizona,H,57,85
2022,2,1,Stanford,California,H,57,50
2022,2,17,Stanford,Utah,H,56,60
2022,2,19,Stanford,Colorado,H,53,70
2021,12,23,Stanford,Liberty,N,79,76
2021,12,22,Stanford,Wyoming,N,66,63
2021,12,19,Stanford,Texas,N,53,60
2022,1,29,Stetson,Eastern Ky.,H,113,95
2022,1,18,Stetson,FGCU,H,91,93
2022,2,26,Stetson,North Florida,H,69,74
2021,12,16,Stetson,Col. of Charleston,H,67,59
2022,2,9,Stetson,Jacksonville St.,H,63,57
2022,1,4,Stetson,Liberty,H,59,75
2021,11,27,Stetson,Campbell,H,58,60
2022,1,15,Stetson,Kennesaw St.,H,49,77
2022,1,27,Stetson,Bellarmine,H,47,72
2021,12,11,Stetson,Ohio,H,45,55
2022,2,16,Stetson,Jacksonville,H,45,67
2022,2,19,Stony Brook,Hartford,H,88,82
2021,12,14,Stony Brook,Central Conn. St.,H,87,67
2022,2,9,Stony Brook,UMass Lowell,H,87,85
2022,3,1,Stony Brook,NJIT,H,87,68
2021,12,11,Stony Brook,Bryant,H,86,78
2021,12,1,Stony Brook,American,H,80,57
2022,1,8,Stony Brook,Maine,H,80,72
2021,12,8,Stony Brook,Hofstra,H,79,62
2021,11,22,Stony Brook,Sacred Heart,H,75,72
2022,1,26,Stony Brook,Vermont,H,67,80
2022,2,26,Stony Brook,Albany (NY),H,66,50
2022,1,17,Stony Brook,UMBC,H,65,51
2022,2,7,Stony Brook,New Hampshire,H,65,67
2021,12,18,Stony Brook,Saint Peter's,H,64,63
2022,2,2,Stony Brook,Binghamton,H,61,77
2021,12,4,Stony Brook,Wagner,H,49,78
2021,11,30,Syracuse,Indiana,H,112,110
2021,11,9,Syracuse,Lafayette,H,97,63
2022,1,29,Syracuse,Wake Forest,H,94,72
2021,12,27,Syracuse,Brown,H,93,62
2022,2,5,Syracuse,Louisville,H,92,69
2022,1,18,Syracuse,Clemson,H,91,78
2021,11,20,Syracuse,Colgate,H,85,100
2021,12,29,Syracuse,Cornell,H,80,68
2022,1,11,Syracuse,Pittsburgh,H,77,61
2022,2,19,Syracuse,Boston College,H,76,56
2021,11,14,Syracuse,Drexel,H,75,60
2022,2,21,Syracuse,Georgia Tech,H,74,73
2022,2,26,Syracuse,Duke,H,72,97
2022,3,5,Syracuse,Miami (FL),H,72,75
2022,1,15,Syracuse,Florida St.,H,71,76
2022,1,1,Syracuse,Virginia,H,69,74
2021,11,25,Syracuse,Arizona St.,N,92,84
2021,11,26,Syracuse,Auburn,N,68,89
2021,11,24,Syracuse,VCU,N,55,67
2021,12,7,Syracuse,Villanova,N,53,67
2022,1,20,Tarleton St.,California Baptist,H,84,88
2022,1,8,Tarleton St.,SFA,H,77,71
2022,1,6,Tarleton St.,Sam Houston St.,H,75,64
2022,2,24,Tarleton St.,UTRGV,H,75,62
2022,1,22,Tarleton St.,Seattle U,H,68,76
2021,12,21,Tarleton St.,Air Force,H,67,45
2021,12,17,Tarleton St.,South Alabama,H,65,52
2022,2,12,Tarleton St.,Abilene Christian,H,63,77
2021,12,5,Tarleton St.,Charleston So.,H,57,59
2022,2,5,Tarleton St.,Chicago St.,H,57,54
2022,2,26,Tarleton St.,Lamar University,H,57,49
2022,2,16,Tarleton St.,Utah Valley,H,56,69
2021,12,21,TCU,Grambling,H,90,55
2021,11,15,TCU,Southern Miss.,H,83,51
2021,11,11,TCU,McNeese,H,77,61
2022,1,29,TCU,LSU,H,77,68
2022,2,8,TCU,Oklahoma St.,H,77,73
2022,2,21,TCU,West Virginia,H,77,67
2022,3,1,TCU,Kansas,H,74,64
2021,12,2,TCU,Oral Roberts,H,71,63
2022,2,26,TCU,Texas Tech,H,69,66
2021,11,29,TCU,Austin Peay,H,68,51
2022,1,8,TCU,Baylor,H,64,76
2021,11,18,TCU,Nicholls St.,H,63,50
2022,2,5,TCU,Kansas St.,H,63,75
2022,1,15,TCU,Oklahoma,H,59,58
2022,2,15,TCU,Iowa St.,H,51,54
2022,1,25,TCU,Texas,H,50,73
2021,12,8,TCU,Utah,N,76,62
2021,11,24,TCU,Pepperdine,N,73,64
2021,12,11,TCU,Texas A&M,N,68,64
2021,11,22,TCU,Santa Clara,N,66,85
2021,12,22,Temple,Delaware St.,H,85,48
2021,12,4,Temple,Penn,H,81,72
2022,1,8,Temple,East Carolina,H,78,75
2021,11,27,Temple,Delaware,H,75,74
2022,2,27,Temple,Tulane,H,75,70
2022,3,6,Temple,South Fla.,H,75,47
2021,12,1,Temple,La Salle,H,73,57
2021,11,10,Temple,UMES,H,72,49
2021,11,13,Temple,Southern California,H,71,76
2022,2,5,Temple,Tulsa,H,67,58
2022,2,16,Temple,SMU,H,64,57
2022,1,2,Temple,Houston,H,61,66
2022,1,25,Temple,Cincinnati,H,61,58
2021,12,15,Temple,UCF,H,48,65
2021,11,21,Temple,Elon,N,75,58
2021,11,19,Temple,Boise St.,N,62,82
2021,11,18,Temple,Clemson,N,48,75
2021,12,14,Tennessee,USC Upstate,H,96,52
2021,11,14,Tennessee,ETSU,H,94,62
2021,11,9,Tennessee,UT Martin,H,90,62
2022,2,1,Tennessee,Texas A&M,H,90,80
2021,11,30,Tennessee,Presbyterian,H,86,44
2021,11,26,Tennessee,Tennessee Tech,H,80,69
2022,1,26,Tennessee,Florida,H,78,71
2022,3,5,Tennessee,Arkansas,H,78,74
2021,12,22,Tennessee,Arizona,H,77,73
2021,12,11,Tennessee,UNC Greensboro,H,76,36
2022,2,15,Tennessee,Kentucky,H,76,63
2022,2,12,Tennessee,Vanderbilt,H,73,64
2022,2,26,Tennessee,Auburn,H,67,62
2022,1,5,Tennessee,Ole Miss,H,66,60
2022,1,11,Tennessee,South Carolina,H,66,46
2022,1,22,Tennessee,LSU,H,64,50
2021,11,21,Tennessee,North Carolina,N,89,72
2021,11,20,Tennessee,Villanova,N,53,71
2021,12,7,Tennessee,Texas Tech,N,52,57
2022,1,8,Tennessee St.,Southeast Mo. St.,H,95,84
2022,2,17,Tennessee St.,SIUE,H,81,65
2021,11,28,Tennessee St.,Southern U.,H,80,82
2022,1,17,Tennessee St.,Tennessee Tech,H,80,64
2022,1,6,Tennessee St.,UT Martin,H,78,94
2021,12,10,Tennessee St.,IUPUI,H,70,44
2022,1,22,Tennessee St.,Austin Peay,H,65,61
2022,1,15,Tennessee St.,Morehead St.,H,64,71
2022,2,19,Tennessee St.,Eastern Ill.,H,63,49
2022,2,10,Tennessee St.,Murray St.,H,62,73
2022,2,3,Tennessee St.,Belmont,H,61,88
2022,3,2,Tennessee St.,SIUE,N,77,62
2021,11,13,Tennessee St.,Norfolk St.,N,59,66
2022,3,3,Tennessee St.,Southeast Mo. St.,N,55,79
2022,2,17,Tennessee Tech,Southeast Mo. St.,H,98,94
2022,1,20,Tennessee Tech,SIUE,H,94,76
2022,2,5,Tennessee Tech,Belmont,H,92,100
2021,11,23,Tennessee Tech,Lipscomb,H,88,77
2022,2,26,Tennessee Tech,UT Martin,H,88,75
2022,2,7,Tennessee Tech,Eastern Ill.,H,84,58
2022,1,27,Tennessee Tech,Murray St.,H,75,80
2021,12,11,Tennessee Tech,Troy,H,72,75
2021,11,30,Tennessee Tech,Chattanooga,H,65,82
2022,1,31,Tennessee Tech,Morehead St.,H,56,70
2022,2,24,Tennessee Tech,Tennessee St.,H,56,92
2022,1,29,Tennessee Tech,Austin Peay,H,55,58
2022,3,2,Tennessee Tech,Austin Peay,N,78,51
2022,3,3,Tennessee Tech,Morehead St.,N,56,73
2021,11,18,Tennessee Tech,UNC Asheville,N,55,61
2021,11,9,Texas,Houston Baptist,H,92,48
2021,12,3,Texas,UTRGV,H,88,58
2021,11,20,Texas,San Jose St.,H,79,45
2022,2,7,Texas,Kansas,H,79,76
2021,12,28,Texas,UIW,H,78,33
2022,2,23,Texas,TCU,H,75,66
2022,1,1,Texas,West Virginia,H,74,59
2021,11,29,Texas,Sam Houston St.,H,73,57
2021,11,24,Texas,California Baptist,H,68,44
2021,12,22,Texas,Alabama St.,H,68,48
2022,1,11,Texas,Oklahoma,H,66,52
2022,1,18,Texas,Kansas St.,H,65,66
2021,12,14,Texas,Ark.-Pine Bluff,H,63,31
2022,2,5,Texas,Iowa St.,H,63,41
2021,11,17,Texas,Northern Colo.,H,62,49
2022,2,28,Texas,Baylor,H,61,68
2022,1,22,Texas,Oklahoma St.,H,56,51
2022,2,19,Texas,Texas Tech,H,55,61
2022,1,29,Texas,Tennessee,H,52,51
2021,12,19,Texas,Stanford,N,60,53
2022,2,22,Texas A&M,Georgia,H,91,77
2021,11,14,Texas A&M,A&M-Corpus Christi,H,86,65
2022,1,8,Texas A&M,Arkansas,H,86,81
2021,11,30,Texas A&M,New Orleans,H,85,65
2021,12,29,Texas A&M,Central Ark.,H,85,59
2021,11,12,Texas A&M,Abilene Christian,H,81,80
2021,12,21,Texas A&M,Northwestern St.,H,80,61
2021,11,17,Texas A&M,Houston Baptist,H,73,39
2022,2,8,Texas A&M,LSU,H,68,76
2022,1,11,Texas A&M,Ole Miss,H,67,51
2022,3,5,Texas A&M,Mississippi St.,H,67,64
2022,2,5,Texas A&M,Missouri,H,66,70
2021,11,10,Texas A&M,North Florida,H,64,46
2022,1,29,Texas A&M,South Carolina,H,63,74
2022,1,19,Texas A&M,Kentucky,H,58,64
2022,2,15,Texas A&M,Florida,H,56,55
2021,11,24,Texas A&M,Notre Dame,N,73,67
2021,12,11,Texas A&M,TCU,N,64,68
2021,11,22,Texas A&M,Wisconsin,N,58,69
2021,11,23,Texas A&M,Butler,N,57,50
2022,1,10,Texas Southern,Mississippi Val.,H,95,58
2022,1,8,Texas Southern,Ark.-Pine Bluff,H,90,71
2022,2,26,Texas Southern,Jackson St.,H,81,66
2022,1,22,Texas Southern,Alabama A&M,H,78,44
2022,3,5,Texas Southern,Prairie View,H,78,77
2022,1,24,Texas Southern,Alabama St.,H,73,66
2022,2,28,Texas Southern,Alcorn,H,72,75
2022,2,12,Texas Southern,Grambling,H,68,65
2022,2,14,Texas Southern,Southern U.,H,58,70
2022,2,17,Texas St.,Arkansas St.,H,84,67
2022,1,13,Texas St.,ULM,H,80,56
2022,1,15,Texas St.,Louisiana,H,72,68
2021,12,5,Texas St.,Denver,H,71,58
2022,2,5,Texas St.,Coastal Carolina,H,69,64
2022,2,3,Texas St.,Appalachian St.,H,68,66
2022,2,19,Texas St.,Little Rock,H,68,50
2021,12,15,Texas St.,Lamar University,H,67,47
2021,12,30,Texas St.,Troy,H,63,78
2022,1,29,Texas St.,UT Arlington,H,58,53
2021,11,19,Texas St.,Dixie St.,N,85,65
2021,11,20,Texas St.,Eastern Wash.,N,81,74
2022,3,5,Texas St.,Louisiana,N,72,79
2021,11,23,Texas Tech,Omaha,H,96,40
2021,11,9,Texas Tech,North Florida,H,89,74
2021,11,27,Texas Tech,Lamar University,H,89,57
2021,11,12,Texas Tech,Grambling,H,88,62
2021,11,15,Texas Tech,Prairie View,H,84,49
2022,2,16,Texas Tech,Baylor,H,83,73
2022,2,12,Texas Tech,TCU,H,82,69
2021,12,22,Texas Tech,Eastern Wash.,H,78,46
2022,1,13,Texas Tech,Oklahoma St.,H,78,57
2022,1,22,Texas Tech,West Virginia,H,78,65
2022,2,1,Texas Tech,Texas,H,77,64
2022,1,29,Texas Tech,Mississippi St.,H,76,50
2021,12,14,Texas Tech,Arkansas St.,H,75,62
2021,12,28,Texas Tech,Alabama St.,H,75,53
2022,1,8,Texas Tech,Kansas,H,75,67
2022,2,28,Texas Tech,Kansas St.,H,73,68
2022,1,18,Texas Tech,Iowa St.,H,72,60
2022,2,22,Texas Tech,Oklahoma,H,66,42
2021,11,20,Texas Tech,UIW,N,84,62
2021,12,7,Texas Tech,Tennessee,N,57,52
2021,12,18,Texas Tech,Gonzaga,N,55,69
2022,2,5,The Citadel,Samford,H,107,93
2022,1,15,The Citadel,VMI,H,85,90
2021,12,6,The Citadel,N.C. Central,H,80,67
2021,12,21,The Citadel,Manhattan,H,74,77
2022,1,13,The Citadel,UNC Greensboro,H,74,69
2022,1,26,The Citadel,Western Caro.,H,68,66
2022,2,19,The Citadel,ETSU,H,67,77
2022,1,17,The Citadel,Mercer,H,64,71
2022,1,29,The Citadel,Chattanooga,H,62,75
2022,2,26,The Citadel,Furman,H,59,94
2022,2,16,The Citadel,Wofford,H,58,65
2021,12,20,The Citadel,South Carolina St.,H,57,74
2022,3,4,The Citadel,ETSU,N,84,76
2022,3,5,The Citadel,Chattanooga,N,66,71
2022,3,4,Toledo,Bowling Green,H,96,56
2021,12,21,Toledo,Marshall,H,95,63
2022,1,8,Toledo,Northern Ill.,H,94,63
2022,2,26,Toledo,Miami (OH),H,88,73
2022,1,25,Toledo,Buffalo,H,86,75
2022,1,28,Toledo,Akron,H,84,76
2021,12,29,Toledo,Western Mich.,H,83,56
2022,1,18,Toledo,Ball St.,H,83,70
2021,11,13,Toledo,Detroit Mercy,H,81,73
2022,2,8,Toledo,Ohio,H,77,62
2022,2,19,Toledo,Central Mich.,H,68,66
2021,12,7,Toledo,Bradley,H,67,65
2022,2,15,Toledo,Kent St.,H,59,72
2021,11,22,Toledo,Charlotte,N,98,86
2021,11,24,Toledo,Coastal Carolina,N,79,70
2021,11,23,Toledo,Tulane,N,68,67
2022,2,12,Towson,Elon,H,86,50
2022,2,23,Towson,James Madison,H,84,65
2021,11,16,Towson,Hampton,H,78,54
2022,1,11,Towson,Hofstra,H,78,66
2022,1,22,Towson,UNCW,H,77,81
2021,11,23,Towson,Penn,H,76,61
2022,2,10,Towson,William & Mary,H,75,60
2021,12,14,Towson,UNC Greensboro,H,74,64
2022,1,20,Towson,Col. of Charleston,H,74,67
2021,12,2,Towson,LIU,H,72,63
2021,11,13,Towson,Monmouth,H,71,79
2022,1,9,Towson,Northeastern,H,70,67
2022,1,27,Towson,Delaware,H,69,57
2022,1,29,Towson,Drexel,H,66,62
2021,11,26,Towson,New Mexico,N,73,58
2022,3,6,Towson,Northeastern,N,68,61
2021,11,25,Towson,San Francisco,N,61,71
2022,3,7,Towson,Delaware,N,56,69
2022,2,10,Troy,Arkansas St.,H,79,77
2022,1,29,Troy,South Alabama,H,77,68
2021,11,16,Troy,Jacksonville St.,H,69,65
2022,1,6,Troy,Coastal Carolina,H,69,59
2021,12,5,Troy,Southeastern La.,H,68,72
2022,1,8,Troy,Appalachian St.,H,68,53
2021,12,14,Troy,Alabama A&M,H,66,57
2022,2,12,Troy,Little Rock,H,62,66
2022,2,25,Troy,Texas St.,H,61,66
2022,2,23,Troy,UT Arlington,H,59,53
2021,11,20,Troy,UT Martin,N,80,67
2021,11,19,Troy,North Dakota,N,72,74
2022,3,5,Troy,Little Rock,N,69,62
2022,3,6,Troy,Louisiana,N,57,66
2022,1,26,Tulane,Tulsa,H,97,63
2022,2,12,Tulane,Temple,H,92,83
2022,2,5,Tulane,East Carolina,H,86,66
2021,12,4,Tulane,Alcorn,H,85,64
2021,12,29,Tulane,Memphis,H,85,84
2022,3,3,Tulane,UCF,H,82,67
2021,12,7,Tulane,Col. of Charleston,H,72,86
2021,11,9,Tulane,Southeastern La.,H,70,67
2021,11,13,Tulane,Southern U.,H,70,73
2022,1,8,Tulane,South Fla.,H,68,54
2022,1,29,Tulane,Wichita St.,H,67,66
2022,2,23,Tulane,Houston,H,67,81
2022,1,15,Tulane,SMU,H,66,75
2021,11,22,Tulane,Drexel,N,90,87
2021,11,23,Tulane,Toledo,N,67,68
2021,11,24,Tulane,Valparaiso,N,64,68
2021,12,16,Tulsa,Alcorn,H,83,62
2022,2,12,Tulsa,Cincinnati,H,83,77
2021,11,10,Tulsa,Northwestern St.,H,82,75
2022,1,23,Tulsa,Memphis,H,81,83
2021,11,26,Tulsa,Little Rock,H,77,63
2022,1,29,Tulsa,South Fla.,H,76,45
2022,3,6,Tulsa,UCF,H,73,72
2022,2,8,Tulsa,East Carolina,H,71,73
2021,12,11,Tulsa,Southern Ill.,H,69,65
2021,12,29,Tulsa,SMU,H,69,74
2021,11,15,Tulsa,Oregon St.,H,64,58
2022,1,12,Tulsa,Temple,H,64,69
2022,1,15,Tulsa,Houston,H,64,66
2022,3,2,Tulsa,Wichita St.,H,62,72
2021,11,13,Tulsa,Air Force,H,58,59
2021,12,7,Tulsa,LMU (CA),H,55,60
2021,11,20,Tulsa,Rhode Island,N,77,71
2021,11,21,Tulsa,Utah,N,58,72
2021,11,9,UAB,UNC Asheville,H,102,77
2021,12,22,UAB,Mississippi Val.,H,100,58
2022,2,5,UAB,Middle Tenn.,H,97,75
2022,2,17,UAB,Rice,H,92,68
2022,1,1,UAB,UTSA,H,87,59
2022,3,5,UAB,Louisiana Tech,H,87,74
2021,11,21,UAB,Alabama A&M,H,86,41
2021,11,12,UAB,Morehead St.,H,85,71
2022,1,13,UAB,FIU,H,84,56
2022,2,10,UAB,Southern Miss.,H,84,63
2021,12,14,UAB,Grambling,H,79,61
2022,1,15,UAB,Fla. Atlantic,H,76,65
2021,12,30,UAB,UTEP,H,75,62
2021,12,1,UAB,ETSU,H,70,56
2021,12,18,UAB,West Virginia,H,59,65
2022,2,19,UAB,North Texas,H,57,58
2021,11,25,UAB,New Mexico,N,86,73
2021,11,26,UAB,San Francisco,N,61,63
2021,11,12,UC Davis,Eastern Wash.,H,84,76
2022,2,19,UC Davis,CSU Bakersfield,H,81,79
2022,1,8,UC Davis,UC San Diego,H,78,71
2022,2,24,UC Davis,UC Santa Barbara,H,69,76
2022,2,5,UC Davis,Hawaii,H,68,65
2022,2,26,UC Davis,CSUN,H,68,49
2021,12,1,UC Davis,Pacific,H,63,57
2022,1,29,UC Davis,Long Beach St.,H,63,70
2021,12,22,UC Davis,Portland,H,60,65
2022,1,27,UC Davis,Cal St. Fullerton,H,58,74
2021,11,23,UC Davis,Sacramento St.,N,63,75
2022,3,8,UC Davis,Cal Poly,N,63,53
2021,11,20,UC Irvine,Pepperdine,H,82,48
2022,2,19,UC Irvine,Hawaii,H,77,52
2022,2,26,UC Irvine,Long Beach St.,H,77,72
2022,1,29,UC Irvine,Cal Poly,H,72,48
2022,2,10,UC Irvine,UC Riverside,H,66,56
2022,1,20,UC Irvine,Cal St. Fullerton,H,63,65
2021,11,13,UC Irvine,Boise St.,H,58,50
2022,1,27,UC Irvine,CSU Bakersfield,H,57,52
2021,12,19,UC Irvine,Duquesne,N,54,76
2022,2,26,UC Riverside,UC Santa Barbara,H,90,97
2022,2,17,UC Riverside,CSU Bakersfield,H,79,69
2022,2,24,UC Riverside,CSUN,H,79,57
2022,2,19,UC Riverside,Cal Poly,H,78,58
2021,12,12,UC Riverside,California Baptist,H,70,54
2022,1,29,UC Riverside,Cal St. Fullerton,H,67,54
2022,2,3,UC Riverside,Hawaii,H,64,59
2022,1,27,UC Riverside,Long Beach St.,H,62,68
2021,11,26,UC Riverside,Florida A&M,H,60,49
2022,2,1,UC Riverside,UC Davis,H,60,65
2022,1,6,UC Riverside,UC San Diego,H,59,51
2022,1,8,UC Riverside,UC Irvine,H,51,68
2021,12,30,UC San Diego,UC Santa Barbara,H,85,83
2022,2,12,UC San Diego,UC Riverside,H,85,62
2021,12,2,UC San Diego,Eastern Mich.,H,83,74
2022,1,29,UC San Diego,CSU Bakersfield,H,83,75
2022,2,26,UC San Diego,Cal St. Fullerton,H,81,76
2021,11,13,UC San Diego,George Washington,H,75,55
2022,1,1,UC San Diego,CSUN,H,72,64
2022,1,20,UC San Diego,Long Beach St.,H,69,87
2022,1,27,UC San Diego,Cal Poly,H,55,59
2022,2,17,UC San Diego,Hawaii,H,53,65
2022,2,15,UC San Diego,UC Irvine,H,50,56
2021,11,25,UC San Diego,Southern Miss.,N,55,56
2021,11,24,UC Santa Barbara,Ark.-Pine Bluff,H,86,58
2021,12,3,UC Santa Barbara,Pepperdine,H,86,74
2022,2,5,UC Santa Barbara,UC San Diego,H,84,48
2022,2,19,UC Santa Barbara,Long Beach St.,H,84,71
2021,11,20,UC Santa Barbara,Chicago St.,H,81,50
2021,12,19,UC Santa Barbara,Florida A&M,H,73,62
2022,3,1,UC Santa Barbara,CSUN,H,70,61
2022,3,3,UC Santa Barbara,Hawaii,H,67,60
2021,11,29,UC Santa Barbara,UT Arlington,H,62,70
2022,2,17,UC Santa Barbara,Cal St. Fullerton,H,58,67
2021,12,22,UC Santa Barbara,Idaho St.,H,56,43
2022,2,3,UC Santa Barbara,UC Irvine,H,52,53
2021,12,30,UCF,Michigan,H,85,71
2021,12,11,UCF,N.C. A&T,H,83,68
2021,12,5,UCF,Bethune-Cookman,H,81,45
2022,2,14,UCF,Tulsa,H,76,67
2021,12,22,UCF,North Ala.,H,75,64
2022,2,23,UCF,Cincinnati,H,75,61
2022,1,12,UCF,Memphis,H,74,64
2022,2,8,UCF,Wichita St.,H,71,66
2021,11,10,UCF,Robert Morris,H,69,59
2022,2,20,UCF,East Carolina,H,69,66
2022,1,22,UCF,Tulane,H,68,66
