year,month,day,team,opponent,location,teamscore,oppscore
2016,11,26,Stetson,Florida A&M,N,98,90
2016,11,25,Stetson,Radford,N,66,80
2016,12,3,Stony Brook,Northeastern,H,77,75
2016,11,30,Stony Brook,Loyola Maryland,H,70,71
2016,11,11,Stony Brook,Columbia,H,66,73
2016,12,10,Stony Brook,Rutgers,H,66,71
2016,12,6,Stony Brook,Lehigh,H,62,57
2016,12,28,Stony Brook,NJIT,H,61,64
2017,1,25,Stony Brook,UMBC,H,83,73
2017,2,6,Stony Brook,UMass Lowell,H,83,72
2017,1,19,Stony Brook,Hartford,H,80,64
2017,2,18,Stony Brook,Binghamton,H,76,55
2017,1,8,Stony Brook,Albany (NY),H,72,70
2017,3,1,Stony Brook,Binghamton,H,70,60
2017,2,12,Stony Brook,Maine,H,67,66
2017,1,28,Stony Brook,Vermont,H,64,71
2017,2,1,Stony Brook,New Hampshire,H,64,61
2017,3,6,Stony Brook,Albany (NY),H,56,63
2016,11,26,Stony Brook,Hampton,N,76,66
2016,12,19,Syracuse,Eastern Mich.,H,105,57
2016,11,22,Syracuse,South Carolina St.,H,101,59
2016,12,10,Syracuse,Boston U.,H,99,77
2016,11,15,Syracuse,Holy Cross,H,90,46
2016,11,11,Syracuse,Colgate,H,83,55
2016,12,27,Syracuse,Cornell,H,80,56
2016,12,3,Syracuse,North Florida,H,77,71
2016,11,18,Syracuse,Monmouth,H,71,50
2016,12,17,Syracuse,Georgetown,H,71,78
2016,12,21,Syracuse,St. John's (NY),H,60,93
2017,3,4,Syracuse,Georgia Tech,H,90,61
2017,1,28,Syracuse,Florida St.,H,82,72
2017,1,24,Syracuse,Wake Forest,H,81,76
2017,2,22,Syracuse,Duke,H,78,75
2017,1,7,Syracuse,Pittsburgh,H,77,66
2017,1,14,Syracuse,Boston College,H,76,53
2017,2,13,Syracuse,Louisville,H,72,76
2017,1,4,Syracuse,Miami (FL),H,70,55
2017,2,4,Syracuse,Virginia,H,66,62
2016,11,26,Syracuse,South Carolina,N,50,64
2016,12,5,Syracuse,UConn,N,50,52
2017,3,8,Syracuse,Miami (FL),N,57,62
2016,11,14,TCU,Alabama St.,H,98,62
2016,12,18,TCU,Texas Southern,H,96,59
2016,11,30,TCU,Washington,H,86,71
2016,11,21,TCU,Illinois St.,H,80,71
2016,12,30,TCU,Kansas,H,80,86
2016,11,18,TCU,Jacksonville St.,H,79,60
2016,12,3,TCU,Arkansas St.,H,77,54
2016,12,21,TCU,Bradley,H,74,42
2016,12,10,TCU,Wofford,H,72,63
2017,1,14,TCU,Iowa St.,H,84,77
2017,1,28,TCU,Auburn,H,80,88
2017,2,4,TCU,Texas,H,78,63
2017,3,1,TCU,Kansas St.,H,74,75
2017,2,15,TCU,Oklahoma St.,H,68,71
2017,2,7,TCU,Texas Tech,H,62,61
2017,1,3,TCU,Oklahoma,H,60,57
2017,2,25,TCU,West Virginia,H,60,61
2017,1,21,TCU,Baylor,H,53,62
2016,11,26,TCU,Washington,N,93,80
2017,3,8,TCU,Oklahoma,N,82,63
2016,11,11,Temple,La Salle,H,97,92
2016,11,20,Temple,Manhattan,H,88,67
2016,12,22,Temple,Yale,H,83,77
2016,12,3,Temple,Penn,H,70,62
2016,12,17,Temple,NJIT,H,68,63
2016,12,7,Temple,George Washington,H,63,66
2016,11,14,Temple,New Hampshire,H,52,57
2016,12,28,Temple,Cincinnati,H,50,56
2017,2,25,Temple,Tulane,H,86,76
2017,2,5,Temple,South Fla.,H,83,74
2017,1,7,Temple,East Carolina,H,81,62
2017,1,25,Temple,Memphis,H,77,66
2017,2,22,Temple,UCF,H,69,71
2017,1,14,Temple,Tulsa,H,68,70
2017,2,19,Temple,UConn,H,63,64
2017,2,9,Temple,SMU,H,50,66
2016,11,24,Temple,Florida St.,N,89,86
2016,11,25,Temple,West Virginia,N,81,77
2016,12,10,Temple,DePaul,N,74,65
2016,11,15,Tennessee,Appalachian St.,H,103,94
2016,12,15,Tennessee,Lipscomb,H,92,77
2016,12,6,Tennessee,Presbyterian,H,90,50
2016,12,3,Tennessee,Georgia Tech,H,81,58
2016,12,13,Tennessee,Tennessee Tech,H,74,68
2016,11,11,Tennessee,Chattanooga,H,69,82
2017,1,21,Tennessee,Mississippi St.,H,91,74
2017,2,18,Tennessee,Missouri,H,90,70
2017,1,24,Tennessee,Kentucky,H,82,80
2017,1,3,Tennessee,Arkansas,H,78,82
2017,2,8,Tennessee,Ole Miss,H,75,66
2017,2,11,Tennessee,Georgia,H,75,76
2017,1,28,Tennessee,Kansas St.,H,70,58
2017,1,11,Tennessee,South Carolina,H,60,70
2017,3,4,Tennessee,Alabama,H,59,54
2017,2,22,Tennessee,Vanderbilt,H,56,67
2016,12,18,Tennessee,Gonzaga,N,76,86
2016,11,22,Tennessee,Oregon,N,65,69
2016,11,21,Tennessee,Wisconsin,N,62,74
2016,12,14,Tennessee St.,Alabama St.,H,68,46
2017,1,21,Tennessee St.,Jacksonville St.,H,79,86
2017,1,7,Tennessee St.,UT Martin,H,76,65
2017,1,28,Tennessee St.,Belmont,H,76,93
2017,1,19,Tennessee St.,Tennessee Tech,H,74,80
2017,1,2,Tennessee St.,Kennesaw St.,H,73,76
2017,2,18,Tennessee St.,Eastern Ky.,H,68,66
2017,2,2,Tennessee St.,Eastern Ill.,H,67,77
2017,1,5,Tennessee St.,Southeast Mo. St.,H,65,62
2017,2,16,Tennessee St.,Morehead St.,H,64,52
2016,11,11,Tennessee St.,UC Davis,N,78,64
2016,11,12,Tennessee St.,Northern Ariz.,N,69,65
2017,3,1,Tennessee St.,Southeast Mo. St.,N,75,78
2016,11,17,Tennessee Tech,Alabama A&M,H,95,61
2016,12,17,Tennessee Tech,Lipscomb,H,79,81
2016,11,14,Tennessee Tech,Central Mich.,H,74,86
2016,11,20,Tennessee Tech,Sam Houston St.,H,71,78
2016,12,19,Tennessee Tech,Furman,H,62,68
2017,2,11,Tennessee Tech,Belmont,H,83,70
2017,1,5,Tennessee Tech,Austin Peay,H,76,67
2017,1,26,Tennessee Tech,Morehead St.,H,76,73
2017,1,7,Tennessee Tech,Murray St.,H,71,67
2017,1,28,Tennessee Tech,Eastern Ky.,H,66,79
2017,1,14,Tennessee Tech,Jacksonville St.,H,59,74
2017,2,9,Tennessee Tech,Tennessee St.,H,59,72
2017,2,1,Tennessee Tech,UT Martin,H,46,75
2017,3,1,Tennessee Tech,Murray St.,N,84,85
2016,12,21,Texas,UAB,H,96,60
2016,11,17,Texas,Eastern Wash.,H,85,52
2016,11,14,Texas,La.-Monroe,H,80,59
2016,11,11,Texas,Incarnate Word,H,78,73
2016,12,2,Texas,Alabama,H,77,68
2016,12,10,Texas,Long Beach St.,H,71,65
2016,11,29,Texas,UT Arlington,H,61,72
2016,12,27,Texas,Kent St.,H,58,63
2017,1,23,Texas,Oklahoma,H,84,83
2017,1,4,Texas,Oklahoma St.,H,82,79
2017,1,14,Texas,West Virginia,H,72,74
2017,2,7,Texas,Iowa St.,H,67,65
2017,2,25,Texas,Kansas,H,67,77
2017,3,4,Texas,Baylor,H,64,75
2017,2,1,Texas,Texas Tech,H,62,58
2017,1,11,Texas,TCU,H,61,64
2017,2,18,Texas,Kansas St.,H,61,64
2016,12,17,Texas,Arkansas,N,74,77
2016,11,21,Texas,Northwestern,N,58,77
2016,11,22,Texas,Colorado,N,54,68
2017,3,8,Texas,Texas Tech,N,61,52
2016,12,5,Texas A&M,A&M-Corpus Chris,H,86,69
2016,12,10,Texas A&M,South Carolina St.,H,83,76
2016,12,21,Texas A&M,Saint Francis (PA),H,81,58
2016,12,7,Texas A&M,Denver,H,80,58
2016,11,14,Texas A&M,American,H,76,53
2016,11,11,Texas A&M,Northwestern St.,H,72,44
2016,11,18,Texas A&M,Southern California,H,63,65
2016,12,29,Texas A&M,Tennessee,H,63,73
2017,1,11,Texas A&M,LSU,H,92,62
2017,2,18,Texas A&M,Auburn,H,81,62
2017,2,8,Texas A&M,Missouri,H,76,73
2017,1,21,Texas A&M,Georgia,H,63,62
2017,3,4,Texas A&M,Kentucky,H,63,71
2017,1,17,Texas A&M,Arkansas,H,60,62
2017,2,25,Texas A&M,Alabama,H,56,53
2017,1,31,Texas A&M,Vanderbilt,H,54,68
2016,11,24,Texas A&M,CSUN,N,95,73
2016,11,25,Texas A&M,Virginia Tech,N,68,65
2016,11,27,Texas A&M,UCLA,N,67,74
2016,12,17,Texas A&M,Arizona,N,63,67
2017,3,2,Texas Southern,Alcorn,H,94,88
2017,1,30,Texas Southern,Alabama A&M,H,92,47
2017,2,20,Texas Southern,Mississippi Val.,H,92,61
2017,3,7,Texas Southern,Alabama St.,H,87,72
2017,3,4,Texas Southern,Southern U.,H,82,69
2017,2,18,Texas Southern,Ark.-Pine Bluff,H,78,40
2017,1,14,Texas Southern,Grambling,H,76,55
2017,2,4,Texas Southern,Prairie View,H,74,61
2017,1,28,Texas Southern,Alabama St.,H,70,68
2017,1,16,Texas Southern,Jackson St.,H,67,44
2016,11,29,Texas St.,McNeese,H,80,68
2016,11,21,Texas St.,A&M-Corpus Chris,H,69,73
2016,12,31,Texas St.,Appalachian St.,H,67,58
2016,12,10,Texas St.,Prairie View,H,64,57
2017,2,27,Texas St.,South Ala.,H,90,64
2017,1,7,Texas St.,UT Arlington,H,81,73
2017,1,21,Texas St.,Louisiana,H,73,79
2017,1,23,Texas St.,La.-Monroe,H,63,57
2017,2,25,Texas St.,Troy,H,63,59
2017,2,13,Texas St.,Arkansas St.,H,62,58
2017,2,11,Texas St.,Little Rock,H,56,49
2017,1,2,Texas St.,Coastal Caro.,H,53,60
2016,11,14,Texas St.,SIUE,N,86,58
2016,11,11,Texas St.,Fla. Atlantic,N,61,57
2016,11,11,Texas Tech,Houston Baptist,H,93,67
2016,11,25,Texas Tech,Idaho St.,H,91,58
2016,12,21,Texas Tech,Longwood,H,91,60
2016,11,19,Texas Tech,Eastern Ky.,H,90,71
2016,12,14,Texas Tech,Nicholls St.,H,89,46
2016,12,7,Texas Tech,UTSA,H,87,50
2016,12,3,Texas Tech,Rice,H,85,84
2016,11,15,Texas Tech,North Texas,H,70,43
2016,11,30,Texas Tech,Incarnate Word,H,69,48
2017,2,13,Texas Tech,Baylor,H,84,78
2017,2,20,Texas Tech,Iowa St.,H,80,82
2017,2,11,Texas Tech,Kansas,H,79,80
2017,1,3,Texas Tech,West Virginia,H,77,76
2017,1,28,Texas Tech,LSU,H,77,64
2017,2,4,Texas Tech,Oklahoma,H,77,69
2017,1,18,Texas Tech,TCU,H,75,69
2017,3,1,Texas Tech,Texas,H,67,57
2017,1,10,Texas Tech,Kansas St.,H,66,65
2017,1,21,Texas Tech,Oklahoma St.,H,64,83
2016,11,23,Texas Tech,Utah St.,N,75,51
2016,11,22,Texas Tech,Auburn,N,65,67
2017,3,8,Texas Tech,Texas,N,52,61
2016,12,2,The Citadel,Colgate,H,108,101
2016,11,28,The Citadel,Presbyterian,H,97,83
2016,12,3,The Citadel,USC Upstate,H,97,92
2016,12,4,The Citadel,Campbell,H,91,97
2016,12,28,The Citadel,UNCG,H,87,95
2017,2,4,The Citadel,Furman,H,91,99
2017,1,14,The Citadel,Samford,H,90,98
2017,2,2,The Citadel,Wofford,H,90,100
2017,2,27,The Citadel,Chattanooga,H,85,76
2017,2,22,The Citadel,Western Caro.,H,80,84
2017,1,7,The Citadel,VMI,H,79,74
2017,2,18,The Citadel,Mercer,H,78,89
2017,1,5,The Citadel,ETSU,H,71,115
2017,3,3,The Citadel,Western Caro.,N,78,72
2017,3,4,The Citadel,UNCG,N,67,76
2016,11,15,Toledo,Youngstown St.,H,103,98
2016,12,17,Toledo,Southeastern La.,H,78,56
2016,12,3,Toledo,Green Bay,H,77,78
2016,12,20,Toledo,Loyola Chicago,H,74,70
2016,12,7,Toledo,Detroit Mercy,H,73,65
2017,1,7,Toledo,Miami (OH),H,91,76
2017,2,24,Toledo,Central Mich.,H,87,66
2017,1,3,Toledo,Buffalo,H,86,54
2017,1,17,Toledo,Bowling Green,H,85,73
2017,2,11,Toledo,Kent St.,H,78,58
2017,3,6,Toledo,Bowling Green,H,77,62
2017,2,28,Toledo,Ball St.,H,74,82
2017,2,7,Toledo,Eastern Mich.,H,73,57
2017,1,28,Toledo,Northern Ill.,H,72,74
2017,2,21,Toledo,Western Mich.,H,56,61
2016,11,25,Toledo,Evansville,N,83,79
2016,11,27,Toledo,UNCW,N,77,102
2016,11,26,Toledo,Middle Tenn.,N,70,73
2016,12,10,Towson,Fairleigh Dickinson,H,90,87
2016,11,25,Towson,Stony Brook,H,88,63
2016,12,7,Towson,Loyola Maryland,H,70,53
2016,12,31,Towson,UNCW,H,67,76
2016,11,26,Towson,Robert Morris,H,66,67
2016,12,3,Towson,Old Dominion,H,58,60
2017,2,2,Towson,Drexel,H,104,103
2017,2,16,Towson,Elon,H,85,66
2017,1,12,Towson,Delaware,H,83,56
2017,1,26,Towson,Col. of Charleston,H,83,77
2017,2,4,Towson,William & Mary,H,82,80
2017,2,18,Towson,James Madison,H,75,65
2017,1,14,Towson,Northeastern,H,74,67
2017,2,9,Towson,Hofstra,H,69,65
2016,12,22,Towson,Iona,N,76,69
2016,12,21,Towson,Nevada,N,72,81
2017,3,4,Towson,Northeastern,N,82,54
2017,3,5,Towson,Col. of Charleston,N,59,67
2016,12,10,Troy,Alabama A&M,H,88,59
2016,12,4,Troy,Alabama St.,H,83,65
2016,12,1,Troy,South Fla.,H,74,80
2016,11,14,Troy,Eastern Ill.,H,70,67
2017,1,14,Troy,UT Arlington,H,93,71
2017,2,18,Troy,Coastal Caro.,H,87,78
2017,1,30,Troy,Ga. Southern,H,83,76
2017,3,2,Troy,Arkansas St.,H,81,72
2017,2,20,Troy,Appalachian St.,H,76,66
2017,1,28,Troy,Georgia St.,H,72,78
2017,1,16,Troy,Texas St.,H,71,75
2017,2,4,Troy,South Ala.,H,71,76
2017,3,4,Troy,Little Rock,H,57,54
2016,12,22,Troy,Cornell,N,92,84
2016,12,23,Troy,Chicago St.,N,83,65
2017,3,8,Troy,Appalachian St.,N,84,64
2016,11,14,Tulane,Southeastern La.,H,93,76
2016,12,7,Tulane,Southern U.,H,84,75
2016,11,11,Tulane,North Carolina,H,75,95
2016,12,2,Tulane,St. John's (NY),H,75,95
2016,12,28,Tulane,UCF,H,72,85
2016,12,23,Tulane,Texas St.,H,66,69
2016,12,19,Tulane,McNeese,H,63,70
2017,2,18,Tulane,South Fla.,H,94,71
2017,3,5,Tulane,Tulsa,H,81,69
2017,2,21,Tulane,East Carolina,H,73,76
2017,1,31,Tulane,Temple,H,71,79
2017,1,15,Tulane,SMU,H,64,80
2017,2,8,Tulane,Houston,H,62,91
2017,1,21,Tulane,Cincinnati,H,61,78
2017,1,8,Tulane,Memphis,H,59,80
2016,11,18,Tulane,Arizona St.,N,71,80
2016,11,17,Tulane,Oklahoma,N,70,89
2016,11,20,Tulane,Missouri,N,62,67
2016,11,19,Tulsa,New Orleans,H,77,68
2016,11,22,Tulsa,Oregon St.,H,75,64
2016,12,17,Tulsa,Texas St.,H,74,59
2016,11,11,Tulsa,Jacksonville St.,H,73,84
2016,12,7,Tulsa,Illinois St.,H,70,68
2016,12,10,Tulsa,Oklahoma St.,H,67,71
2016,12,31,Tulsa,UConn,H,61,59
2017,1,18,Tulsa,Tulane,H,89,82
2017,2,23,Tulsa,South Fla.,H,82,68
2017,1,11,Tulsa,Memphis,H,81,71
2017,1,28,Tulsa,UCF,H,77,66
2017,2,26,Tulsa,East Carolina,H,74,66
2017,2,11,Tulsa,Houston,H,64,73
2017,2,1,Tulsa,Cincinnati,H,55,57
2017,2,4,Tulsa,SMU,H,53,76
2016,12,22,Tulsa,SFA,N,74,51
2016,12,23,Tulsa,San Diego St.,N,63,82
2016,12,25,Tulsa,Illinois St.,N,56,68
2016,11,11,UAB,Ark.-Pine Bluff,H,86,66
2016,11,29,UAB,Alabama A&M,H,75,45
2016,12,18,UAB,Southern U.,H,75,74
2016,11,14,UAB,Furman,H,74,84
2016,11,17,UAB,Troy,H,74,51
2016,12,3,UAB,Auburn,H,70,74
2017,1,14,UAB,Marshall,H,94,78
2017,1,28,UAB,Southern Miss.,H,87,43
2017,2,9,UAB,Charlotte,H,82,69
2017,1,26,UAB,Louisiana Tech,H,79,70
2017,3,2,UAB,Fla. Atlantic,H,79,59
2017,1,12,UAB,Western Ky.,H,72,54
2017,2,26,UAB,Middle Tenn.,H,64,66
2017,2,11,UAB,Old Dominion,H,62,83
2017,3,4,UAB,FIU,H,56,68
2016,11,22,UAB,George Washington,N,81,74
2016,11,21,UAB,Kansas,N,63,83
2016,11,27,UAB,St. Mary's (CA),N,63,76
2017,3,8,UAB,Charlotte,N,74,73
2016,12,31,UC Davis,Utah Valley,H,83,69
2017,2,23,UC Davis,CSUN,H,96,85
2017,2,11,UC Davis,UC Riverside,H,77,63
2017,2,25,UC Davis,Long Beach St.,H,75,71
2017,1,28,UC Davis,UC Irvine,H,74,65
2017,2,8,UC Davis,Cal St. Fullerton,H,74,65
2017,1,4,UC Davis,UC Santa Barbara,H,73,47
2017,1,7,UC Davis,Cal Poly,H,68,64
2017,3,2,UC Davis,Hawaii,H,68,59
2016,11,13,UC Davis,Northern Ariz.,N,89,76
2016,11,21,UC Davis,Sacramento St.,N,81,72
2016,11,26,UC Davis,Oakland,N,66,79
2016,11,11,UC Davis,Tennessee St.,N,64,78
2016,11,25,UC Davis,Drake,N,64,58
2016,11,24,UC Davis,Weber St.,N,58,86
2016,11,14,UC Irvine,South Dakota St.,H,73,58
2016,11,19,UC Irvine,Pacific,H,72,65
2016,11,11,UC Irvine,Utah St.,H,56,72
2017,1,14,UC Irvine,Cal St. Fullerton,H,87,67
2017,1,7,UC Irvine,Hawaii,H,84,56
2017,2,25,UC Irvine,CSUN,H,83,80
2017,1,4,UC Irvine,Long Beach St.,H,82,67
2017,2,18,UC Irvine,UC Riverside,H,79,60
2017,3,4,UC Irvine,UC Davis,H,79,49
2017,1,26,UC Irvine,Cal Poly,H,66,79
2017,2,8,UC Irvine,UC Santa Barbara,H,64,47
2016,12,21,UC Irvine,Akron,N,80,88
2016,11,27,UC Irvine,ETSU,N,66,72
2016,11,25,UC Irvine,South Dakota St.,N,63,52
2016,11,26,UC Irvine,Milwaukee,N,37,54
2016,12,31,UC Riverside,Grand Canyon,H,76,56
2016,12,28,UC Riverside,Utah Valley,H,64,73
2016,12,17,UC Riverside,Montana,H,63,71
2017,2,25,UC Riverside,Cal Poly,H,77,84
2017,2,9,UC Riverside,Long Beach St.,H,71,78
2017,1,21,UC Riverside,UC Santa Barbara,H,65,55
2017,2,2,UC Riverside,Hawaii,H,63,72
2017,1,12,UC Riverside,UC Davis,H,61,55
2017,1,28,UC Riverside,CSUN,H,59,63
2017,3,1,UC Riverside,UC Irvine,H,56,68
2017,2,16,UC Riverside,Cal St. Fullerton,H,55,56
2016,12,30,UC Santa Barbara,Seattle U,H,76,80
2016,11,16,UC Santa Barbara,San Francisco,H,63,75
2016,12,27,UC Santa Barbara,CSU Bakersfield,H,62,60
2016,11,12,UC Santa Barbara,Omaha,H,60,74
2017,2,23,UC Santa Barbara,UC Riverside,H,68,61
2017,2,4,UC Santa Barbara,UC Davis,H,64,67
2017,1,12,UC Santa Barbara,UC Irvine,H,62,66
2017,1,14,UC Santa Barbara,Cal Poly,H,58,53
2017,1,25,UC Santa Barbara,CSUN,H,57,78
2017,2,16,UC Santa Barbara,Hawaii,H,56,54
2017,2,2,UC Santa Barbara,Cal St. Fullerton,H,53,79
2017,2,18,UC Santa Barbara,Long Beach St.,H,48,66
2016,12,22,UC Santa Barbara,Nevada,N,66,67
2016,12,21,UC Santa Barbara,Iona,N,57,73
2016,11,30,UCF,Stetson,H,81,45
2016,11,14,UCF,Nicholls St.,H,80,56
2016,12,18,UCF,Miami (OH),H,80,73
2016,12,31,UCF,Temple,H,77,53
2016,12,10,UCF,UMES,H,76,58
2016,12,21,UCF,Bethune-Cookman,H,71,41
2016,11,26,UCF,Seattle U,H,67,51
2016,12,12,UCF,Penn,H,49,58
2017,1,17,UCF,South Fla.,H,86,64
2017,1,14,UCF,Houston,H,77,70
2017,2,4,UCF,Memphis,H,72,57
2017,2,14,UCF,Tulsa,H,71,53
2017,2,11,UCF,UConn,H,63,66
2017,1,25,UCF,SMU,H,60,65
2017,2,26,UCF,Cincinnati,H,53,49
2017,1,3,UCF,East Carolina,H,48,45
2016,11,17,UCF,Mississippi St.,N,86,61
2016,11,20,UCF,Villanova,N,57,67
2016,11,11,UCLA,Pacific,H,119,80
2016,11,20,UCLA,Long Beach St.,H,114,77
2016,11,13,UCLA,CSUN,H,102,87
2016,12,10,UCLA,Michigan,H,102,84
2016,12,14,UCLA,UC Santa Barbara,H,102,62
2016,11,30,UCLA,UC Riverside,H,98,56
2016,11,17,UCLA,San Diego,H,88,68
2016,12,21,UCLA,Western Mich.,H,82,68
2017,1,19,UCLA,Arizona St.,H,102,80
2017,2,18,UCLA,Southern California,H,102,70
2017,3,1,UCLA,Washington,H,98,66
2017,1,8,UCLA,Stanford,H,89,75
2017,1,21,UCLA,Arizona,H,85,96
2017,2,9,UCLA,Oregon,H,82,79
2017,1,5,UCLA,California,H,81,71
2017,2,12,UCLA,Oregon St.,H,78,60
2017,3,4,UCLA,Washington St.,H,77,68
2016,11,24,UCLA,Portland,N,99,77
2016,12,17,UCLA,Ohio St.,N,86,73
2016,11,25,UCLA,Nebraska,N,82,71
2016,11,27,UCLA,Texas A&M,N,74,67
2016,12,18,UConn,North Florida,H,80,59
2016,12,23,UConn,Auburn,H,67,70
2016,11,14,UConn,Northeastern,H,61,64
2016,11,11,UConn,Wagner,H,58,67
2016,11,30,UConn,Boston U.,H,51,49
2016,12,28,UConn,Houston,H,46,62
2017,2,8,UConn,South Fla.,H,97,51
2017,1,28,UConn,Tulane,H,78,68
2017,1,11,UConn,Temple,H,73,59
2017,1,22,UConn,East Carolina,H,72,65
2017,2,16,UConn,Memphis,H,65,62
2017,1,8,UConn,UCF,H,64,49
2017,2,25,UConn,SMU,H,61,69
2017,3,5,UConn,Cincinnati,H,47,67
2016,11,21,UConn,Oklahoma St.,N,90,98
2016,11,23,UConn,Oregon,N,69,79
2016,12,5,UConn,Syracuse,N,52,50
2016,11,14,UMass Lowell,Wagner,H,87,76
2016,12,18,UMass Lowell,Central Conn. St.,H,86,69
2016,11,26,UMass Lowell,LIU Brooklyn,H,78,82
2016,12,21,UMass Lowell,Boston U.,H,77,75
2016,12,3,UMass Lowell,NJIT,H,74,75
2017,2,9,UMass Lowell,Maine,H,100,68
2017,1,22,UMass Lowell,UMBC,H,86,102
2017,1,5,UMass Lowell,Albany (NY),H,85,79
2017,1,16,UMass Lowell,Stony Brook,H,75,86
2017,1,14,UMass Lowell,Hartford,H,71,55
2017,2,22,UMass Lowell,New Hampshire,H,67,78
2017,2,15,UMass Lowell,Vermont,H,66,87
2017,2,4,UMass Lowell,Binghamton,H,60,59
2016,11,22,UMass Lowell,Mississippi Val.,N,76,71
2016,12,19,UMBC,The Citadel,H,120,111
2016,11,19,UMBC,Kennesaw St.,H,93,85
2016,11,16,UMBC,Delaware St.,H,90,68
2016,12,17,UMBC,Towson,H,72,73
2017,2,18,UMBC,UMass Lowell,H,108,102
2017,1,28,UMBC,New Hampshire,H,105,103
2017,1,5,UMBC,Binghamton,H,85,71
2017,2,9,UMBC,Hartford,H,77,84
2017,1,8,UMBC,Maine,H,75,64
2017,2,12,UMBC,Vermont,H,74,77
2017,2,22,UMBC,Stony Brook,H,65,52
2017,1,16,UMBC,Albany (NY),H,50,77
2016,11,13,UMES,UMBC,H,73,77
2017,2,20,UMES,N.C. A&T,H,106,95
2017,1,28,UMES,South Carolina St.,H,92,69
2017,1,30,UMES,Savannah St.,H,82,87
2017,2,13,UMES,Bethune-Cookman,H,82,81
2017,2,4,UMES,Coppin St.,H,78,57
2017,2,18,UMES,N.C. Central,H,69,82
2017,3,2,UMES,Morgan St.,H,67,66
2017,1,14,UMES,Howard,H,66,74
2016,12,22,UMES,Akron,N,60,76
2017,3,6,UMES,N.C. A&T,N,74,67
2016,11,28,UMKC,Southeast Mo. St.,H,86,75
2016,11,30,UMKC,South Dakota,H,84,82
2016,12,15,UMKC,Omaha,H,75,80
2016,11,15,UMKC,Drake,H,68,62
2016,12,20,UMKC,UT Martin,H,66,77
2017,2,11,UMKC,Seattle U,H,102,72
2017,2,9,UMKC,Utah Valley,H,84,76
2017,2,18,UMKC,Chicago St.,H,84,65
2017,1,7,UMKC,UTRGV,H,83,79
2017,1,26,UMKC,Grand Canyon,H,83,77
2017,1,2,UMKC,USC Upstate,H,75,84
2017,1,5,UMKC,New Mexico St.,H,64,77
2017,1,28,UMKC,CSU Bakersfield,H,63,74
2016,11,20,UMKC,Murray St.,N,85,74
2016,11,21,UMKC,Green Bay,N,77,95
2016,11,20,UNC Asheville,Siena,H,92,80
2016,12,31,UNC Asheville,Gardner-Webb,H,90,85
2016,12,19,UNC Asheville,UNCG,H,73,75
2016,12,17,UNC Asheville,Western Caro.,H,59,57
2017,2,9,UNC Asheville,Winthrop,H,104,101
2017,2,1,UNC Asheville,Charleston So.,H,91,73
2017,1,11,UNC Asheville,Longwood,H,89,68
2017,2,15,UNC Asheville,Presbyterian,H,89,48
2017,1,7,UNC Asheville,High Point,H,88,58
2017,1,28,UNC Asheville,Radford,H,80,69
2017,1,21,UNC Asheville,Campbell,H,72,56
2017,2,25,UNC Asheville,Liberty,H,63,45
2017,3,2,UNC Asheville,Campbell,N,79,81
2016,11,29,UNCG,N.C. A&T,H,86,66
2016,12,9,UNCG,Wake Forest,H,75,78
2016,12,3,UNCG,Liberty,H,72,65
2016,12,31,UNCG,Samford,H,62,73
2016,11,14,UNCG,Presbyterian,H,61,42
2016,11,11,UNCG,Virginia,H,51,76
2017,1,21,UNCG,The Citadel,H,81,72
2017,1,7,UNCG,Western Caro.,H,76,57
2017,2,15,UNCG,Wofford,H,74,55
2017,2,25,UNCG,VMI,H,74,67
2017,1,2,UNCG,Chattanooga,H,73,68
2017,2,27,UNCG,ETSU,H,72,66
2017,1,19,UNCG,Mercer,H,68,66
2017,1,28,UNCG,Furman,H,67,73
2016,11,20,UNCG,Navy,N,72,59
2016,11,19,UNCG,North Dakota St.,N,65,54
2017,3,5,UNCG,Wofford,N,77,73
2017,3,4,UNCG,The Citadel,N,76,67
2017,3,6,UNCG,ETSU,N,74,79
2016,12,17,UNCW,Radford,H,100,64
2016,12,20,UNCW,East Carolina,H,81,71
2016,11,20,UNCW,ETSU,H,68,59
2017,2,4,UNCW,Delaware,H,108,80
2017,1,12,UNCW,William & Mary,H,101,77
2017,2,9,UNCW,James Madison,H,88,73
2017,1,21,UNCW,Drexel,H,87,74
2017,1,14,UNCW,Hofstra,H,84,76
2017,2,23,UNCW,Towson,H,83,78
2017,1,2,UNCW,Elon,H,79,63
2017,2,25,UNCW,Northeastern,H,74,65
2017,2,2,UNCW,Col. of Charleston,H,66,67
2016,11,27,UNCW,Toledo,N,102,77
2016,11,26,UNCW,Evansville,N,65,62
2016,11,25,UNCW,Middle Tenn.,N,63,68
2017,3,5,UNCW,William & Mary,N,105,94
2017,3,4,UNCW,Delaware,N,91,82
2017,3,6,UNCW,Col. of Charleston,N,78,69
2016,12,7,UNI,South Dakota St.,H,86,58
2016,12,10,UNI,North Dakota,H,78,70
2016,12,28,UNI,Missouri St.,H,64,68
2016,11,30,UNI,George Mason,H,50,54
2017,1,15,UNI,Drake,H,79,60
2017,1,18,UNI,Loyola Chicago,H,72,69
2017,1,8,UNI,Wichita St.,H,66,80
2017,2,4,UNI,Indiana St.,H,65,60
2017,2,15,UNI,Bradley,H,64,61
2017,1,25,UNI,Evansville,H,61,54
